TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %
120.0,30.0,40.0,-274.6,115.8,-158.8,1560.6,30.0
140.0,35.0,10.0,-92.5,96.7,4.2,1636.8,60.0
140.0,35.0,20.0,-128.9,60.3,-68.6,1727.6,40.0
140.0,35.0,30.0,-146.6,24.6,-122.0,1781.0,30.0
140.0,35.0,40.0,-183.0,-11.8,-194.8,1853.8,30.0
160.0,40.0,10.0,-104.2,-1226.9,-1331.1,2840.1,40.0
160.0,40.0,20.0,-135.4,-1258.1,-1393.5,2902.5,40.0
160.0,40.0,30.0,-166.0,-1288.7,-1454.7,2963.7,40.0
160.0,40.0,40.0,-176.6,-1319.9,-1496.5,3005.5,40.0
180.0,45.0,10.0,-1566.9,-1442.9,-3009.8,4821.7,50.0
180.0,45.0,20.0,-1582.2,-1458.2,-3040.4,4852.3,50.0
180.0,45.0,30.0,-1597.8,-1473.8,-3071.6,4883.5,50.0
180.0,45.0,40.0,-1613.1,-1489.1,-3102.2,4914.1,50.0
200.0,50.0,10.0,-996.3,-1374.9,-2371.2,4392.5,50.0
200.0,50.0,20.0,-996.3,-1388.7,-2385.0,4406.3,40.0
200.0,50.0,30.0,-996.3,-1402.7,-2399.0,4420.3,40.0
200.0,50.0,40.0,-996.3,-1416.5,-2412.8,4434.1,40.0
40.0,10.0,10.0,-75.3,77.0,1.7,443.5,40.0
40.0,10.0,20.0,-71.0,47.3,-23.7,480.7,40.0
40.0,10.0,30.0,-86.7,14.3,-72.4,534.5,40.0
40.0,10.0,40.0,-107.1,-35.5,-142.6,604.7,40.0
60.0,15.0,10.0,94.6,5.5,100.1,628.8,50.0
60.0,15.0,20.0,64.3,-17.3,47.0,697.3,40.0
60.0,15.0,30.0,28.0,-39.8,-11.8,756.1,40.0
60.0,15.0,40.0,-8.8,-62.7,-71.5,815.8,40.0
80.0,20.0,10.0,127.8,103.5,231.3,810.1,80.0
80.0,20.0,20.0,94.6,116.2,210.8,862.7,80.0
80.0,20.0,30.0,61.9,82.0,143.9,929.6,50.0
80.0,20.0,40.0,28.7,47.2,75.9,997.6,50.0
100.0,25.0,10.0,149.2,137.6,286.8,1055.6,100.0
100.0,25.0,20.0,181.9,107.0,288.9,1092.1,70.0
100.0,25.0,30.0,155.9,75.8,231.7,1149.3,60.0
100.0,25.0,40.0,130.4,58.0,188.4,1205.4,60.0
120.0,30.0,10.0,191.6,199.1,390.7,1183.7,70.0
120.0,30.0,20.0,157.4,173.6,331.0,1243.4,60.0
120.0,30.0,30.0,122.6,147.6,270.2,1304.2,50.0
120.0,30.0,40.0,88.4,122.1,210.5,1363.9,50.0
140.0,35.0,10.0,118.2,-11.3,106.9,1534.5,60.0
140.0,35.0,20.0,83.5,-46.0,37.5,1603.9,50.0
140.0,35.0,30.0,49.2,-80.3,-31.1,1690.5,50.0
140.0,35.0,40.0,14.5,-115.0,-100.5,1759.9,40.0
160.0,40.0,10.0,-954.0,-834.0,-1788.0,3467.9,50.0
160.0,40.0,20.0,-980.0,-863.5,-1843.5,3544.0,50.0
160.0,40.0,30.0,-1005.5,-892.7,-1898.2,3598.7,50.0
160.0,40.0,40.0,-1031.5,-922.2,-1953.7,3654.2,50.0
180.0,45.0,10.0,-740.8,-1191.6,-1932.4,3958.9,30.0
180.0,45.0,20.0,-655.7,-1215.6,-1871.3,3923.4,40.0
180.0,45.0,30.0,-671.3,-1240.0,-1911.3,3963.4,40.0
180.0,45.0,40.0,-686.6,-1264.0,-1950.6,4002.7,40.0
200.0,50.0,10.0,-1126.1,-1478.2,-2604.3,4520.9,40.0
200.0,50.0,20.0,-1136.3,-1394.7,-2531.0,4476.0,40.0
200.0,50.0,30.0,-1025.5,-1399.9,-2425.4,4411.8,40.0
200.0,50.0,40.0,-1030.6,-1405.0,-2435.6,4422.0,40.0
40.0,10.0,10.0,69.7,27.8,97.5,439.2,70.0
40.0,10.0,20.0,34.7,68.0,102.7,458.4,60.0
40.0,10.0,30.0,-0.3,54.1,53.8,507.3,60.0
40.0,10.0,40.0,-35.3,40.2,4.9,556.2,50.0
60.0,15.0,10.0,9.6,97.9,107.5,616.7,60.0
60.0,15.0,20.0,-23.6,68.3,44.7,679.5,60.0
60.0,15.0,30.0,-14.8,46.2,31.4,708.3,70.0
60.0,15.0,40.0,-48.0,13.0,-35.0,774.7,60.0
80.0,20.0,10.0,1.3,48.2,49.5,839.7,50.0
80.0,20.0,20.0,-33.5,13.4,-20.1,919.6,50.0
80.0,20.0,30.0,-68.1,-20.8,-88.9,988.4,40.0
80.0,20.0,40.0,-106.5,11.4,-95.1,1015.3,40.0
100.0,25.0,10.0,50.4,1.5,51.9,1056.6,50.0
100.0,25.0,20.0,32.6,-37.9,-5.3,1113.8,40.0
100.0,25.0,30.0,1.4,-75.7,-74.3,1195.6,30.0
100.0,25.0,40.0,-29.2,-118.6,-147.8,1269.1,30.0
120.0,30.0,10.0,-127.8,-135.1,-262.9,1521.5,30.0
120.0,30.0,20.0,-162.0,-179.5,-341.5,1600.1,30.0
120.0,30.0,30.0,-196.8,-224.7,-421.5,1695.5,30.0
120.0,30.0,40.0,-231.0,-269.1,-500.1,1774.1,30.0
140.0,35.0,10.0,-265.1,-477.1,-742.2,2273.4,30.0
140.0,35.0,20.0,-308.5,-518.7,-827.2,2358.4,30.0
140.0,35.0,30.0,-351.6,-559.5,-911.1,2442.3,30.0
140.0,35.0,40.0,-395.0,-601.1,-996.1,2527.3,30.0
160.0,40.0,10.0,-1212.4,-902.5,-2114.9,3740.9,30.0
160.0,40.0,20.0,-1259.3,-928.5,-2187.8,3834.4,30.0
160.0,40.0,30.0,-1215.9,-954.0,-2169.9,3837.2,30.0
160.0,40.0,40.0,-1254.1,-980.0,-2234.1,3901.4,30.0
180.0,45.0,10.0,-1279.8,-2131.2,-3411.0,5321.2,30.0
180.0,45.0,20.0,-1303.8,-2139.9,-3443.7,5353.9,30.0
180.0,45.0,30.0,-1328.2,-2148.7,-3476.9,5387.1,20.0
180.0,45.0,40.0,-1352.2,-2157.4,-3509.6,5419.8,20.0
200.0,50.0,10.0,-1752.1,-1653.8,-3405.9,5146.6,0.0
200.0,50.0,20.0,-1665.2,-1587.7,-3252.9,5127.9,10.0
200.0,50.0,30.0,-1689.6,-1610.5,-3300.1,5175.1,10.0
200.0,50.0,40.0,-1713.6,-1633.0,-3346.6,5221.6,10.0
40.0,10.0,10.0,13.2,-39.3,-26.1,445.6,50.0
40.0,10.0,20.0,10.1,-68.5,-58.4,490.2,50.0
40.0,10.0,30.0,-17.7,-98.0,-115.7,547.5,40.0
40.0,10.0,40.0,-45.5,-122.1,-167.6,609.6,40.0
60.0,15.0,10.0,127.7,-15.3,112.4,614.8,50.0
60.0,15.0,20.0,89.3,22.1,111.4,635.3,60.0
60.0,15.0,30.0,51.5,-5.5,46.0,700.7,60.0
60.0,15.0,40.0,13.1,25.5,38.6,728.3,60.0
80.0,20.0,10.0,73.6,-0.5,73.1,784.0,50.0
80.0,20.0,20.0,49.1,-33.7,15.4,862.3,50.0
80.0,20.0,30.0,14.9,-66.4,-51.5,929.2,30.0
80.0,20.0,40.0,-19.9,-99.6,-119.5,997.2,30.0
100.0,25.0,10.0,79.8,97.9,177.7,1028.1,70.0
100.0,25.0,20.0,40.4,63.6,104.0,1127.4,50.0
100.0,25.0,30.0,66.7,97.3,164.0,1099.8,50.0
100.0,25.0,40.0,36.1,68.2,104.3,1159.5,50.0
120.0,30.0,10.0,-58.8,-164.3,-223.1,1514.1,50.0
120.0,30.0,20.0,-101.7,-195.3,-297.0,1588.0,50.0
120.0,30.0,30.0,-145.3,-238.9,-384.2,1675.2,50.0
120.0,30.0,40.0,-188.2,-281.8,-470.0,1761.0,30.0
140.0,35.0,10.0,-149.9,-446.9,-596.8,2102.7,40.0
140.0,35.0,20.0,-189.8,-468.8,-658.6,2164.5,40.0
140.0,35.0,30.0,-211.2,-490.2,-701.4,2225.3,40.0
140.0,35.0,40.0,-254.6,-530.1,-784.7,2308.6,20.0
160.0,40.0,10.0,-907.3,-1409.4,-2316.7,3765.6,30.0
160.0,40.0,20.0,-942.0,-1435.4,-2377.4,3826.3,30.0
160.0,40.0,30.0,-955.7,-1460.9,-2416.6,3865.5,30.0
160.0,40.0,40.0,-990.4,-1486.9,-2477.3,3926.2,30.0
180.0,45.0,10.0,-1699.4,-1638.9,-3338.3,4888.1,20.0
180.0,45.0,20.0,-1732.1,-1653.6,-3385.7,4981.7,20.0
180.0,45.0,30.0,-1765.3,-1692.0,-3457.3,5053.3,20.0
180.0,45.0,40.0,-1675.3,-1622.9,-3298.2,4950.0,30.0
200.0,50.0,10.0,-1439.6,-1377.4,-2817.0,4704.6,20.0
200.0,50.0,20.0,-1472.3,-1399.9,-2872.2,4759.8,20.0
200.0,50.0,30.0,-1399.4,-1422.7,-2822.1,4768.9,20.0
200.0,50.0,40.0,-1423.4,-1445.2,-2868.6,4815.4,20.0
40.0,10.0,10.0,105.4,-48.7,56.7,430.8,70.0
40.0,10.0,20.0,69.0,-76.6,-7.6,510.4,50.0
40.0,10.0,30.0,32.3,-104.4,-72.1,574.9,40.0
40.0,10.0,40.0,-4.1,-132.2,-136.3,639.1,30.0
60.0,15.0,10.0,21.4,-2.2,19.2,688.8,60.0
60.0,15.0,20.0,-20.1,-0.1,-20.2,752.2,50.0
60.0,15.0,30.0,-8.6,-34.3,-42.9,782.7,50.0
60.0,15.0,40.0,-39.8,-69.1,-108.9,848.7,40.0
80.0,20.0,10.0,34.7,-20.6,14.1,908.5,40.0
80.0,20.0,20.0,8.7,-7.9,0.8,948.8,50.0
80.0,20.0,30.0,-6.5,-42.1,-48.6,1018.8,50.0
80.0,20.0,40.0,-32.5,-80.9,-113.4,1083.6,50.0
100.0,25.0,10.0,-66.8,-55.8,-122.6,1144.2,40.0
100.0,25.0,20.0,-101.1,-95.2,-196.3,1230.7,40.0
100.0,25.0,30.0,-135.9,-135.2,-271.1,1318.3,40.0
100.0,25.0,40.0,-170.1,-174.5,-344.6,1391.8,40.0
120.0,30.0,10.0,-16.0,-104.8,-120.8,1488.1,50.0
120.0,30.0,20.0,-55.3,-135.4,-190.7,1558.0,40.0
120.0,30.0,30.0,-95.3,-166.6,-261.9,1660.0,40.0
120.0,30.0,40.0,-134.6,-197.2,-331.8,1729.9,40.0
140.0,35.0,10.0,-284.9,-651.7,-936.6,2466.8,40.0
140.0,35.0,20.0,-324.8,-682.9,-1007.7,2532.7,30.0
140.0,35.0,30.0,-364.2,-713.5,-1077.7,2597.6,30.0
140.0,35.0,40.0,-404.1,-744.7,-1148.8,2663.5,30.0
160.0,40.0,10.0,-1254.9,-958.8,-2213.7,4161.2,30.0
160.0,40.0,20.0,-1280.9,-993.5,-2274.4,4242.5,30.0
160.0,40.0,30.0,-1306.4,-1027.8,-2334.2,4322.9,30.0
160.0,40.0,40.0,-1332.4,-1062.5,-2394.9,4383.6,30.0
180.0,45.0,10.0,-1915.7,-945.3,-2861.0,4983.3,30.0
180.0,45.0,20.0,-1925.9,-969.3,-2895.2,5017.5,30.0
180.0,45.0,30.0,-1936.3,-993.7,-2930.0,5052.3,30.0
180.0,45.0,40.0,-1946.5,-1017.7,-2964.2,5086.5,30.0
200.0,50.0,10.0,-1632.6,-844.0,-2476.6,4844.9,30.0
200.0,50.0,20.0,-1651.5,-857.8,-2509.3,4877.6,20.0
200.0,50.0,30.0,-1670.7,-871.8,-2542.5,4910.8,20.0
200.0,50.0,40.0,-1689.6,-885.6,-2575.2,4943.5,20.0
40.0,10.0,10.0,9.3,-2.8,6.5,388.2,50.0
40.0,10.0,20.0,-4.6,-26.9,-31.5,431.3,50.0
40.0,10.0,30.0,-18.5,-51.2,-69.7,469.5,40.0
40.0,10.0,40.0,-32.4,-75.3,-107.7,507.5,40.0
60.0,15.0,10.0,146.1,-162.9,-16.8,653.8,50.0
60.0,15.0,20.0,163.2,-190.9,-27.7,685.7,50.0
60.0,15.0,30.0,147.9,-218.5,-70.6,728.6,40.0
60.0,15.0,40.0,132.3,-179.8,-47.5,724.1,50.0
80.0,20.0,10.0,30.7,34.1,64.8,817.4,60.0
80.0,20.0,20.0,23.3,-5.9,17.4,885.4,40.0
80.0,20.0,30.0,53.9,12.6,66.5,887.0,40.0
80.0,20.0,40.0,34.7,-22.2,12.5,941.0,40.0
100.0,25.0,10.0,157.6,-53.8,103.8,1040.0,60.0
100.0,25.0,20.0,128.4,-72.7,55.7,1139.0,60.0
100.0,25.0,30.0,98.8,-117.9,-19.1,1226.6,50.0
100.0,25.0,40.0,69.7,-162.3,-92.6,1300.1,30.0
120.0,30.0,10.0,70.8,-231.2,-160.4,1326.7,30.0
120.0,30.0,20.0,20.7,-266.9,-246.2,1427.9,30.0
120.0,30.0,30.0,-30.1,-303.3,-333.4,1515.1,30.0
120.0,30.0,40.0,-80.2,-339.0,-419.2,1600.9,30.0
140.0,35.0,10.0,-271.7,-274.2,-545.9,2043.3,40.0
140.0,35.0,20.0,-308.1,-305.4,-613.5,2128.9,40.0
140.0,35.0,30.0,-343.8,-336.0,-679.8,2195.2,30.0
140.0,35.0,40.0,-380.2,-367.2,-747.4,2262.8,30.0
160.0,40.0,10.0,-1043.7,-1649.3,-2693.0,4300.7,30.0
160.0,40.0,20.0,-1074.9,-1670.1,-2745.0,4373.3,30.0
160.0,40.0,30.0,-1105.5,-1690.5,-2796.0,4424.3,30.0
160.0,40.0,40.0,-1136.7,-1711.3,-2848.0,4476.3,30.0
180.0,45.0,10.0,-1324.7,-1612.5,-2937.2,4836.0,30.0
180.0,45.0,20.0,-1348.7,-1631.4,-2980.1,4878.9,30.0
180.0,45.0,30.0,-1373.1,-1650.6,-3023.7,4922.5,30.0
180.0,45.0,40.0,-1397.1,-1669.5,-3066.6,4965.4,30.0
200.0,50.0,10.0,-937.2,-1211.1,-2148.3,4321.4,30.0
200.0,50.0,20.0,-956.1,-1224.9,-2181.0,4379.8,30.0
200.0,50.0,30.0,-975.3,-1238.9,-2214.2,4413.0,30.0
200.0,50.0,40.0,-994.2,-1252.7,-2246.9,4445.7,30.0
40.0,10.0,10.0,-77.3,-38.6,-115.9,494.6,30.0
40.0,10.0,20.0,-66.2,-67.8,-134.0,528.1,30.0
40.0,10.0,30.0,-81.8,-55.1,-136.9,536.7,40.0
40.0,10.0,40.0,-92.0,-75.5,-167.5,572.4,30.0
60.0,15.0,10.0,-32.5,18.5,-14.0,651.1,40.0
60.0,15.0,20.0,-76.2,29.4,-46.8,707.1,30.0
60.0,15.0,30.0,-79.7,3.9,-75.8,779.4,40.0
60.0,15.0,40.0,-125.3,-28.7,-154.0,857.6,40.0
80.0,20.0,10.0,54.0,-25.6,28.4,852.0,40.0
80.0,20.0,20.0,19.2,-65.6,-46.4,926.8,40.0
80.0,20.0,30.0,43.2,-47.1,-3.9,910.3,60.0
80.0,20.0,40.0,17.2,-81.9,-64.7,981.4,50.0
100.0,25.0,10.0,60.1,-16.8,43.3,1088.0,50.0
100.0,25.0,20.0,13.3,-47.4,-34.1,1165.4,40.0
100.0,25.0,30.0,-33.9,-78.6,-112.5,1243.8,40.0
100.0,25.0,40.0,-5.4,-35.6,-41.0,1199.6,50.0
120.0,30.0,10.0,-307.7,-30.6,-338.3,1563.4,30.0
120.0,30.0,20.0,-287.1,-8.1,-295.2,1574.3,40.0
120.0,30.0,30.0,-257.0,-42.9,-299.9,1594.5,40.0
120.0,30.0,40.0,-299.9,-77.1,-377.0,1671.6,40.0
140.0,35.0,10.0,-511.1,-697.4,-1208.5,2731.8,10.0
140.0,35.0,20.0,-496.7,-740.8,-1237.5,2780.7,20.0
140.0,35.0,30.0,-546.3,-783.9,-1330.2,2873.4,20.0
140.0,35.0,40.0,-596.6,-827.3,-1423.9,2967.1,20.0
160.0,40.0,10.0,-1459.3,-1064.9,-2524.2,4201.7,40.0
160.0,40.0,20.0,-1494.0,-1104.8,-2598.8,4276.3,40.0
160.0,40.0,30.0,-1528.3,-1144.2,-2672.5,4350.0,40.0
160.0,40.0,40.0,-1563.0,-1085.2,-2648.2,4346.4,40.0
180.0,45.0,10.0,-1566.5,-1824.4,-3390.9,5365.0,20.0
180.0,45.0,20.0,-1490.1,-1769.2,-3259.3,5330.8,30.0
180.0,45.0,30.0,-1416.3,-1772.1,-3188.4,5283.2,20.0
180.0,45.0,40.0,-1431.6,-1781.8,-3213.4,5308.2,20.0
200.0,50.0,10.0,-1426.2,-858.3,-2284.5,4768.6,30.0
200.0,50.0,20.0,-1440.0,-882.3,-2322.3,4806.4,30.0
200.0,50.0,30.0,-1454.0,-906.7,-2360.7,4844.8,30.0
200.0,50.0,40.0,-1467.8,-930.7,-2398.5,4882.6,30.0
40.0,10.0,10.0,19.8,49.7,69.5,365.8,60.0
40.0,10.0,20.0,-15.2,-13.7,-28.9,463.5,40.0
40.0,10.0,30.0,-46.5,-3.4,-49.9,495.4,20.0
40.0,10.0,40.0,-78.0,-33.3,-111.3,556.8,20.0
60.0,15.0,10.0,-127.3,-52.7,-180.0,747.3,30.0
60.0,15.0,20.0,-179.1,-91.1,-270.2,845.2,30.0
60.0,15.0,30.0,-184.1,-81.7,-265.8,858.0,10.0
60.0,15.0,40.0,-231.3,-114.9,-346.2,938.4,10.0
80.0,20.0,10.0,-41.9,-50.0,-91.9,884.7,40.0
80.0,20.0,20.0,-4.9,-81.2,-86.1,900.7,30.0
80.0,20.0,30.0,-15.0,-111.8,-126.8,951.7,30.0
80.0,20.0,40.0,-35.8,-143.0,-178.8,1003.7,30.0
100.0,25.0,10.0,30.9,-250.4,-219.5,1231.4,20.0
100.0,25.0,20.0,13.8,-283.2,-269.4,1319.7,20.0
100.0,25.0,30.0,-24.6,-209.8,-234.4,1313.3,30.0
100.0,25.0,40.0,-62.4,-250.6,-313.0,1391.9,30.0
120.0,30.0,10.0,-183.2,-225.7,-408.9,1653.4,30.0
120.0,30.0,20.0,-112.7,-127.8,-240.5,1553.0,40.0
120.0,30.0,30.0,-151.6,-167.8,-319.4,1647.3,40.0
120.0,30.0,40.0,-198.1,-207.1,-405.2,1733.1,40.0
140.0,35.0,10.0,306.0,-1116.2,-810.2,2538.3,50.0
140.0,35.0,20.0,284.1,-1156.1,-872.0,2618.1,50.0
140.0,35.0,30.0,244.7,-1195.5,-950.8,2696.9,40.0
140.0,35.0,40.0,204.8,-1235.4,-1030.6,2776.7,40.0
160.0,40.0,10.0,-1914.4,-1880.2,-3794.6,5212.3,10.0
160.0,40.0,20.0,-1952.6,-1911.4,-3864.0,5281.7,10.0
160.0,40.0,30.0,-1800.4,-1842.0,-3642.4,5134.6,30.0
160.0,40.0,40.0,-1824.7,-1868.0,-3692.7,5184.9,30.0
180.0,45.0,10.0,-2229.3,-1709.4,-3938.7,5589.8,30.0
180.0,45.0,20.0,-2258.4,-1714.5,-3972.9,5624.0,30.0
180.0,45.0,30.0,-2164.8,-1719.7,-3884.5,5561.2,40.0
180.0,45.0,40.0,-2192.4,-1724.8,-3917.2,5593.9,40.0
200.0,50.0,10.0,-1386.3,-1404.9,-2791.2,5015.9,30.0
200.0,50.0,20.0,-1408.8,-1418.7,-2827.5,5052.2,30.0
200.0,50.0,30.0,-1431.6,-1432.7,-2864.3,5089.0,30.0
200.0,50.0,40.0,-1454.1,-1446.5,-2900.6,5125.3,30.0
40.0,10.0,10.0,2.4,79.6,82.0,385.1,50.0
40.0,10.0,20.0,-30.5,39.3,8.8,463.4,50.0
40.0,10.0,30.0,-25.3,41.5,16.2,470.5,50.0
40.0,10.0,40.0,-53.1,61.0,7.9,492.3,50.0
60.0,15.0,10.0,-59.8,127.0,67.2,688.1,50.0
60.0,15.0,20.0,-110.6,94.4,-16.2,779.2,40.0
60.0,15.0,30.0,-160.7,65.8,-94.9,865.6,30.0
60.0,15.0,40.0,-211.5,29.0,-182.5,953.2,20.0
80.0,20.0,10.0,-191.4,-41.4,-232.8,1016.4,10.0
80.0,20.0,20.0,-231.4,-79.9,-311.3,1119.0,10.0
80.0,20.0,30.0,-270.7,-11.5,-282.2,1142.7,20.0
80.0,20.0,40.0,-310.7,-42.7,-353.4,1213.9,20.0
100.0,25.0,10.0,-82.5,-183.2,-265.7,1268.1,30.0
100.0,25.0,20.0,-118.2,-231.4,-349.6,1364.8,20.0
100.0,25.0,30.0,-154.6,-280.2,-434.8,1450.0,20.0
100.0,25.0,40.0,-190.3,-328.2,-518.5,1533.7,20.0
120.0,30.0,10.0,-198.8,134.8,-64.0,1390.5,50.0
120.0,30.0,20.0,-243.2,95.5,-147.7,1489.6,40.0
120.0,30.0,30.0,-288.4,55.5,-232.9,1574.8,30.0
120.0,30.0,40.0,-332.8,16.2,-316.6,1658.5,20.0
140.0,35.0,10.0,-778.6,35.8,-742.8,2273.8,40.0
140.0,35.0,20.0,-813.3,96.5,-716.8,2301.9,40.0
140.0,35.0,30.0,-847.6,60.8,-786.8,2371.9,40.0
140.0,35.0,40.0,-882.3,24.4,-857.9,2443.0,40.0
160.0,40.0,10.0,-895.8,-646.8,-1542.6,3362.3,40.0
160.0,40.0,20.0,-925.3,-686.7,-1612.0,3431.7,40.0
160.0,40.0,30.0,-954.5,-626.1,-1580.6,3421.0,40.0
160.0,40.0,40.0,-984.0,-660.8,-1644.8,3485.2,40.0
180.0,45.0,10.0,-1120.1,-1279.5,-2399.6,4774.6,50.0
180.0,45.0,20.0,-1135.4,-1303.5,-2438.9,4813.9,50.0
180.0,45.0,30.0,-1151.0,-1327.9,-2478.9,4853.9,50.0
180.0,45.0,40.0,-1166.3,-1351.9,-2518.2,4893.2,50.0
200.0,50.0,10.0,-1005.4,-782.8,-1788.2,4100.2,40.0
200.0,50.0,20.0,-1027.9,-787.9,-1815.8,4127.8,40.0
200.0,50.0,30.0,-1050.7,-793.1,-1843.8,4181.5,40.0
200.0,50.0,40.0,-958.4,-798.2,-1756.6,4130.4,40.0
40.0,10.0,10.0,57.8,96.9,154.7,480.0,70.0
40.0,10.0,20.0,11.3,46.4,57.7,582.1,50.0
40.0,10.0,30.0,-37.3,-4.0,-41.3,681.1,50.0
40.0,10.0,40.0,-94.7,-11.2,-105.9,752.4,40.0
60.0,15.0,10.0,-78.6,83.1,4.5,720.8,50.0
60.0,15.0,20.0,-92.5,46.5,-46.0,794.5,30.0
60.0,15.0,30.0,-142.6,-3.6,-146.2,894.7,30.0
60.0,15.0,40.0,-193.4,4.6,-188.8,945.1,30.0
80.0,20.0,10.0,-88.8,73.0,-15.8,923.0,60.0
80.0,20.0,20.0,-79.3,33.0,-46.3,985.6,50.0
80.0,20.0,30.0,-109.9,-6.3,-116.2,1065.8,40.0
80.0,20.0,40.0,-141.1,-46.3,-187.4,1137.0,30.0
100.0,25.0,10.0,-243.0,23.5,-219.5,1261.4,20.0
100.0,25.0,20.0,-223.5,29.1,-194.4,1290.7,20.0
100.0,25.0,30.0,-272.3,-14.5,-286.8,1383.1,20.0
100.0,25.0,40.0,-320.3,-57.4,-377.7,1474.0,20.0
120.0,30.0,10.0,120.3,-126.0,-5.7,1463.2,60.0
120.0,30.0,20.0,75.9,-174.0,-98.1,1555.6,50.0
120.0,30.0,30.0,35.4,-222.8,-187.4,1660.3,40.0
120.0,30.0,40.0,-12.6,-270.8,-283.4,1756.3,30.0
140.0,35.0,10.0,-608.4,-188.6,-797.0,2269.2,0.0
140.0,35.0,20.0,-658.7,-125.5,-784.2,2330.3,10.0
140.0,35.0,30.0,-708.3,-178.8,-887.1,2433.2,10.0
140.0,35.0,40.0,-664.0,-232.6,-896.6,2471.6,20.0
160.0,40.0,10.0,-1621.7,-1203.1,-2824.8,4318.5,10.0
160.0,40.0,20.0,-1658.1,-1253.4,-2911.5,4425.8,10.0
160.0,40.0,30.0,-1684.0,-1303.0,-2987.0,4501.3,10.0
160.0,40.0,40.0,-1723.9,-1353.3,-3077.2,4591.5,10.0
180.0,45.0,10.0,-1649.6,-1216.7,-2866.3,4666.0,20.0
180.0,45.0,20.0,-1677.2,-1252.4,-2929.6,4752.4,20.0
180.0,45.0,30.0,-1705.2,-1288.8,-2994.0,4839.9,10.0
180.0,45.0,40.0,-1519.0,-1208.7,-2727.7,4664.2,20.0
200.0,50.0,10.0,-1402.0,-1125.7,-2527.7,4584.9,20.0
200.0,50.0,20.0,-1415.8,-1144.6,-2560.4,4617.6,20.0
200.0,50.0,30.0,-1429.8,-1057.7,-2487.5,4570.5,20.0
200.0,50.0,40.0,-1443.6,-1067.9,-2511.5,4594.5,20.0
40.0,10.0,10.0,-96.3,-71.6,-167.9,478.0,30.0
40.0,10.0,20.0,-129.2,-78.1,-207.3,522.6,30.0
40.0,10.0,30.0,-162.2,-111.1,-273.3,588.6,30.0
40.0,10.0,40.0,-195.1,-144.0,-339.1,654.4,30.0
60.0,15.0,10.0,37.4,69.6,107.0,574.3,60.0
60.0,15.0,20.0,13.0,32.8,45.8,643.2,50.0
60.0,15.0,30.0,-11.0,49.0,38.0,673.5,50.0
60.0,15.0,40.0,-35.4,21.0,-14.4,725.9,50.0
80.0,20.0,10.0,-32.0,-26.6,-58.6,829.9,40.0
80.0,20.0,20.0,-20.9,-8.7,-29.6,831.0,50.0
80.0,20.0,30.0,-50.0,-37.8,-87.8,899.5,50.0
80.0,20.0,40.0,-79.6,-67.4,-147.0,958.7,40.0
100.0,25.0,10.0,-1.1,28.5,27.4,1086.6,40.0
100.0,25.0,20.0,-44.2,-14.6,-58.8,1171.6,40.0
100.0,25.0,30.0,-87.8,-58.2,-146.0,1258.8,40.0
100.0,25.0,40.0,-130.7,-98.7,-229.4,1342.2,40.0
120.0,30.0,10.0,-198.7,-97.1,-295.8,1448.1,40.0
120.0,30.0,20.0,-243.1,-140.0,-383.1,1550.8,20.0
120.0,30.0,30.0,-288.3,-183.6,-471.9,1639.6,20.0
120.0,30.0,40.0,-332.7,-226.5,-559.2,1726.9,20.0
140.0,35.0,10.0,-1114.5,-545.9,-1660.4,3148.3,30.0
140.0,35.0,20.0,-1148.7,-585.8,-1734.5,3240.4,30.0
140.0,35.0,30.0,-1196.9,-625.2,-1822.1,3328.0,30.0
140.0,35.0,40.0,-1245.5,-665.1,-1910.6,3416.5,30.0
160.0,40.0,10.0,-1520.8,-1582.9,-3103.7,4719.4,30.0
160.0,40.0,20.0,-1559.0,-1617.6,-3176.6,4812.9,30.0
160.0,40.0,30.0,-1597.0,-1651.9,-3248.9,4885.2,30.0
160.0,40.0,40.0,-1614.6,-1686.6,-3301.2,4958.1,30.0
180.0,45.0,10.0,-1311.8,-1505.3,-2817.1,5015.4,30.0
180.0,45.0,20.0,-1340.9,-1529.3,-2870.2,5068.5,30.0
180.0,45.0,30.0,-1370.5,-1553.7,-2924.2,5122.5,30.0
180.0,45.0,40.0,-1399.6,-1577.7,-2977.3,5175.6,30.0
200.0,50.0,10.0,-1347.4,-1333.5,-2680.9,4892.6,30.0
200.0,50.0,20.0,-1371.4,-1343.7,-2715.1,4926.8,30.0
200.0,50.0,30.0,-1395.8,-1354.1,-2749.9,4961.6,30.0
200.0,50.0,40.0,-1419.8,-1364.3,-2784.1,4995.8,30.0
40.0,10.0,10.0,44.2,107.1,151.3,382.2,60.0
40.0,10.0,20.0,51.6,109.1,160.7,389.1,70.0
40.0,10.0,30.0,32.5,86.5,119.0,435.9,60.0
40.0,10.0,40.0,60.4,63.8,124.2,441.0,60.0
60.0,15.0,10.0,101.4,61.4,162.8,610.7,70.0
60.0,15.0,20.0,97.6,19.4,117.0,679.6,70.0
60.0,15.0,30.0,86.4,-6.6,79.8,739.9,50.0
60.0,15.0,40.0,67.2,-40.9,26.3,801.1,50.0
80.0,20.0,10.0,94.4,-31.7,62.7,872.1,60.0
80.0,20.0,20.0,69.3,-66.6,2.7,963.0,60.0
