TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %,Median_CSV
80.0,20.0,20.0,22.4,34.7,57.1,546.1,60.0,
80.0,20.0,30.0,33.0,11.7,44.7,573.1,60.0,
80.0,20.0,40.0,15.0,-10.7,4.3,613.5,50.0,
100.0,25.0,20.0,21.4,-91.5,-70.1,825.6,40.0,
100.0,25.0,30.0,44.8,-84.1,-39.3,821.8,50.0,
100.0,25.0,40.0,24.5,-70.3,-45.8,844.5,50.0,
120.0,30.0,20.0,-45.2,16.2,-29.0,978.6,50.0,
120.0,30.0,30.0,-73.1,-21.4,-94.5,1053.2,50.0,
120.0,30.0,40.0,-101.0,-58.7,-159.7,1118.4,50.0,
140.0,35.0,20.0,-121.9,-94.8,-216.7,1333.5,30.0,
140.0,35.0,30.0,-150.7,-102.3,-253.0,1380.4,30.0,
140.0,35.0,40.0,-177.7,-126.4,-304.1,1431.5,30.0,
160.0,40.0,20.0,-795.7,-350.3,-1146.0,2356.8,30.0,
160.0,40.0,30.0,-814.3,-372.0,-1186.3,2397.1,30.0,
160.0,40.0,40.0,-832.9,-386.3,-1219.2,2430.0,30.0,
180.0,45.0,20.0,-814.0,-594.6,-1408.6,2793.2,40.0,
180.0,45.0,30.0,-820.2,-610.1,-1430.3,2828.6,30.0,
180.0,45.0,40.0,-826.4,-625.6,-1452.0,2850.3,30.0,
60.0,15.0,20.0,-45.3,69.7,24.4,408.1,60.0,
60.0,15.0,30.0,-49.9,55.7,5.8,440.2,50.0,
60.0,15.0,40.0,-67.1,42.4,-24.7,470.7,50.0,
80.0,20.0,20.0,41.2,-22.5,18.7,542.3,60.0,
80.0,20.0,30.0,31.1,-40.2,-9.1,576.1,60.0,
80.0,20.0,40.0,11.7,-57.4,-45.7,612.7,50.0,
100.0,25.0,20.0,14.7,-66.4,-51.7,763.9,60.0,
100.0,25.0,30.0,26.1,-92.5,-66.4,794.0,50.0,
100.0,25.0,40.0,0.2,-118.4,-118.2,845.8,40.0,
120.0,30.0,20.0,-32.1,-82.7,-114.8,933.0,40.0,
120.0,30.0,30.0,-44.7,-115.0,-159.7,996.1,40.0,
120.0,30.0,40.0,-66.4,-146.5,-212.9,1049.3,30.0,
140.0,35.0,20.0,-427.4,-68.8,-496.2,1414.8,20.0,
140.0,35.0,30.0,-453.0,-99.7,-552.7,1481.9,20.0,
140.0,35.0,40.0,-466.4,-128.9,-595.3,1535.1,20.0,
160.0,40.0,20.0,-659.3,-625.3,-1284.6,2234.4,10.0,
160.0,40.0,30.0,-686.3,-649.2,-1335.5,2285.3,10.0,
160.0,40.0,40.0,-713.2,-673.0,-1386.2,2336.0,10.0,
180.0,45.0,20.0,-780.0,-824.9,-1604.9,2569.0,20.0,
180.0,45.0,30.0,-800.8,-844.8,-1645.6,2609.7,20.0,
180.0,45.0,40.0,-821.5,-864.5,-1686.0,2663.8,20.0,
60.0,15.0,20.0,-19.6,47.0,27.4,464.9,50.0,
60.0,15.0,30.0,-49.8,24.0,-25.8,518.1,40.0,
60.0,15.0,40.0,-48.0,36.6,-11.4,519.4,40.0,
80.0,20.0,20.0,-12.0,83.6,71.6,552.1,60.0,
80.0,20.0,30.0,-32.8,65.9,33.1,590.6,50.0,
80.0,20.0,40.0,-53.0,48.7,-4.3,628.0,40.0,
100.0,25.0,20.0,58.1,8.6,66.7,675.9,50.0,
100.0,25.0,30.0,32.0,-9.1,22.9,727.3,50.0,
100.0,25.0,40.0,6.1,-26.7,-20.6,770.8,40.0,
120.0,30.0,20.0,-21.8,118.1,96.3,845.8,60.0,
120.0,30.0,30.0,-47.9,92.0,44.1,898.0,50.0,
120.0,30.0,40.0,-73.8,115.7,41.9,909.3,50.0,
140.0,35.0,20.0,2.3,-55.8,-53.5,1041.3,30.0,
140.0,35.0,30.0,-20.1,-80.3,-100.4,1088.2,30.0,
140.0,35.0,40.0,-41.1,-92.9,-134.0,1132.4,30.0,
160.0,40.0,20.0,-631.4,-268.9,-900.3,1923.3,20.0,
160.0,40.0,30.0,-655.3,-295.9,-951.2,1974.2,20.0,
160.0,40.0,40.0,-679.1,-322.8,-1001.9,2024.9,20.0,
180.0,45.0,20.0,-702.6,-755.8,-1458.4,2712.7,30.0,
180.0,45.0,30.0,-720.3,-775.7,-1496.0,2750.3,30.0,
180.0,45.0,40.0,-737.9,-795.4,-1533.3,2787.6,30.0,
60.0,15.0,20.0,13.5,-51.3,-37.8,454.7,40.0,
60.0,15.0,30.0,-12.0,-77.5,-89.5,506.4,40.0,
60.0,15.0,40.0,-36.6,-102.9,-139.5,556.4,40.0,
80.0,20.0,20.0,-48.8,-3.8,-52.6,572.1,30.0,
80.0,20.0,30.0,-74.9,-26.8,-101.7,621.2,30.0,
80.0,20.0,40.0,-100.3,-49.2,-149.5,669.0,20.0,
100.0,25.0,20.0,-76.2,29.0,-47.2,728.2,40.0,
100.0,25.0,30.0,-97.9,1.1,-96.8,785.4,40.0,
100.0,25.0,40.0,-112.0,-22.4,-134.4,838.2,30.0,
120.0,30.0,20.0,42.0,-12.7,29.3,832.9,50.0,
120.0,30.0,30.0,27.2,-34.4,-7.2,896.7,50.0,
120.0,30.0,40.0,3.4,-56.1,-52.7,942.2,50.0,
140.0,35.0,20.0,-201.1,-209.6,-410.7,1432.0,30.0,
140.0,35.0,30.0,-176.0,-185.6,-361.6,1405.0,40.0,
140.0,35.0,40.0,-188.6,-203.6,-392.2,1446.2,40.0,
160.0,40.0,20.0,-181.5,-738.1,-919.6,2087.0,20.0,
160.0,40.0,30.0,-210.7,-753.6,-964.3,2131.7,20.0,
160.0,40.0,40.0,-239.7,-769.1,-1008.8,2176.2,20.0,
180.0,45.0,20.0,-730.6,-1137.4,-1868.0,3157.2,20.0,
180.0,45.0,30.0,-746.1,-1154.2,-1900.3,3189.5,20.0,
180.0,45.0,40.0,-761.6,-1170.8,-1932.4,3221.6,20.0,
60.0,15.0,20.0,-73.0,27.4,-45.6,400.6,30.0,
60.0,15.0,30.0,-99.6,7.2,-92.4,451.9,30.0,
60.0,15.0,40.0,-155.3,-47.2,-202.5,552.6,20.0,
80.0,20.0,20.0,-42.2,-22.6,-64.8,631.0,50.0,
80.0,20.0,30.0,-71.4,-54.0,-125.4,691.6,40.0,
80.0,20.0,40.0,-99.8,-84.6,-184.4,750.6,20.0,
100.0,25.0,20.0,-113.8,-42.9,-156.7,801.9,30.0,
100.0,25.0,30.0,-143.0,-67.7,-210.7,863.5,30.0,
100.0,25.0,40.0,-172.0,-92.5,-264.5,917.3,20.0,
120.0,30.0,20.0,-91.9,-61.8,-153.7,976.6,20.0,
120.0,30.0,30.0,-124.2,-88.8,-213.0,1035.9,20.0,
120.0,30.0,40.0,-156.3,-115.7,-272.0,1094.9,20.0,
140.0,35.0,20.0,-234.1,-469.2,-703.3,1548.8,20.0,
140.0,35.0,30.0,-259.7,-502.2,-761.9,1607.4,20.0,
140.0,35.0,40.0,-283.7,-533.6,-817.3,1662.8,20.0,
160.0,40.0,20.0,-910.3,-980.7,-1891.0,2838.3,40.0,
160.0,40.0,30.0,-925.8,-1006.8,-1932.6,2879.9,40.0,
160.0,40.0,40.0,-878.9,-1032.7,-1911.6,2884.7,40.0,
180.0,45.0,20.0,-1070.3,-987.7,-2058.0,3197.9,30.0,
180.0,45.0,30.0,-1084.9,-1000.1,-2085.0,3224.9,30.0,
180.0,45.0,40.0,-1099.4,-1012.5,-2111.9,3251.8,30.0,
60.0,15.0,20.0,-37.5,-53.8,-91.3,452.4,40.0,
60.0,15.0,30.0,-64.1,-70.3,-134.4,495.5,30.0,
60.0,15.0,40.0,-89.5,-91.4,-180.9,546.5,20.0,
80.0,20.0,20.0,27.8,4.0,31.8,514.4,50.0,
80.0,20.0,30.0,10.1,-16.8,-6.7,552.9,50.0,
80.0,20.0,40.0,-7.1,-37.0,-44.1,590.3,50.0,
100.0,25.0,20.0,31.2,65.5,96.7,608.7,50.0,
100.0,25.0,30.0,30.9,50.0,80.9,639.7,50.0,
100.0,25.0,40.0,15.4,34.5,49.9,670.7,50.0,
120.0,30.0,20.0,32.4,-103.3,-70.9,854.3,50.0,
120.0,30.0,30.0,16.9,-75.4,-58.5,851.0,50.0,
120.0,30.0,40.0,1.4,-90.9,-89.5,882.0,50.0,
140.0,35.0,20.0,-162.8,-212.7,-375.5,1193.6,40.0,
140.0,35.0,30.0,-189.4,-228.7,-418.1,1236.2,40.0,
140.0,35.0,40.0,-214.8,-243.7,-458.5,1276.6,40.0,
160.0,40.0,20.0,-918.5,-537.3,-1455.8,2396.3,30.0,
160.0,40.0,30.0,-938.4,-555.0,-1493.4,2433.9,30.0,
160.0,40.0,40.0,-958.1,-572.6,-1530.7,2471.2,30.0,
180.0,45.0,20.0,-1191.2,-589.3,-1780.5,2816.1,30.0,
180.0,45.0,30.0,-1200.5,-606.1,-1806.6,2842.2,30.0,
180.0,45.0,40.0,-1209.8,-622.7,-1832.5,2868.1,30.0,
60.0,15.0,20.0,18.7,-22.5,-3.8,411.3,40.0,
60.0,15.0,30.0,9.1,-41.7,-32.6,440.1,40.0,
60.0,15.0,40.0,0.1,-59.7,-59.6,467.1,40.0,
80.0,20.0,20.0,-40.0,-49.9,-89.9,628.1,30.0,
80.0,20.0,30.0,-67.4,-61.8,-129.2,679.4,30.0,
80.0,20.0,40.0,-95.8,-85.0,-180.8,731.0,20.0,
100.0,25.0,20.0,132.7,-74.1,58.6,701.2,60.0,
100.0,25.0,30.0,114.1,-101.1,13.0,754.4,60.0,
100.0,25.0,40.0,95.5,-128.0,-32.5,799.9,40.0,
120.0,30.0,20.0,93.1,-124.3,-31.2,924.3,70.0,
120.0,30.0,30.0,69.2,-154.4,-85.2,978.3,50.0,
120.0,30.0,40.0,45.4,-184.4,-139.0,1032.1,30.0,
140.0,35.0,20.0,-1.5,-266.1,-267.6,1301.3,40.0,
140.0,35.0,30.0,-28.1,-291.7,-319.8,1353.5,30.0,
140.0,35.0,40.0,-53.5,-315.7,-369.2,1402.9,30.0,
160.0,40.0,20.0,-833.1,-1007.8,-1840.9,2798.3,30.0,
160.0,40.0,30.0,-853.0,-1026.4,-1879.4,2836.8,30.0,
160.0,40.0,40.0,-872.7,-1045.0,-1917.7,2875.1,30.0,
180.0,45.0,20.0,-794.1,-1276.2,-2070.3,3455.0,30.0,
180.0,45.0,30.0,-803.4,-1289.9,-2093.3,3478.0,30.0,
180.0,45.0,40.0,-812.7,-1303.4,-2116.1,3500.8,30.0,
60.0,15.0,20.0,-5.8,55.3,49.5,381.4,60.0,
60.0,15.0,30.0,-23.9,43.6,19.7,411.2,50.0,
60.0,15.0,40.0,-45.0,32.4,-12.6,443.5,50.0,
80.0,20.0,20.0,62.4,120.3,182.7,513.0,80.0,
80.0,20.0,30.0,44.7,97.3,142.0,553.7,70.0,
80.0,20.0,40.0,35.3,74.9,110.2,591.5,70.0,
100.0,25.0,20.0,-10.5,86.6,76.1,672.1,50.0,
100.0,25.0,30.0,-38.8,60.5,21.7,726.5,50.0,
100.0,25.0,40.0,-66.8,34.6,-32.2,780.4,40.0,
120.0,30.0,20.0,-49.6,94.0,44.4,855.5,40.0,
120.0,30.0,30.0,-71.3,75.4,4.1,893.0,40.0,
120.0,30.0,40.0,-93.0,56.8,-36.2,933.3,40.0,
140.0,35.0,20.0,-207.4,-4.8,-212.2,1258.1,50.0,
140.0,35.0,30.0,-231.9,-26.1,-258.0,1303.9,40.0,
140.0,35.0,40.0,-255.1,-46.3,-301.4,1347.3,40.0,
160.0,40.0,20.0,-816.8,-587.0,-1403.8,2530.7,40.0,
160.0,40.0,30.0,-834.5,-602.5,-1437.0,2563.9,40.0,
160.0,40.0,40.0,-852.1,-618.0,-1470.1,2597.0,40.0,
180.0,45.0,20.0,-953.2,-845.9,-1799.1,3005.1,30.0,
180.0,45.0,30.0,-970.0,-863.6,-1833.6,3039.6,30.0,
180.0,45.0,40.0,-986.6,-881.2,-1867.8,3073.8,30.0,
60.0,15.0,20.0,-15.4,101.1,85.7,390.2,60.0,
60.0,15.0,30.0,-9.0,88.3,79.3,402.6,60.0,
60.0,15.0,40.0,-28.4,76.3,47.9,434.0,50.0,
80.0,20.0,20.0,-21.1,91.8,70.7,460.2,50.0,
80.0,20.0,30.0,-44.1,82.5,38.4,492.5,40.0,
80.0,20.0,40.0,-66.5,73.5,7.0,523.9,40.0,
100.0,25.0,20.0,19.8,-30.9,-11.1,678.1,40.0,
100.0,25.0,30.0,-1.0,-22.1,-23.1,702.5,40.0,
100.0,25.0,40.0,22.8,-45.6,-22.8,710.8,40.0,
120.0,30.0,20.0,-35.1,-105.1,-140.2,934.6,30.0,
120.0,30.0,30.0,-59.0,-133.4,-192.4,986.8,30.0,
120.0,30.0,40.0,-82.2,-161.4,-243.6,1038.0,30.0,
140.0,35.0,20.0,-165.7,-315.9,-481.6,1353.3,30.0,
140.0,35.0,30.0,-191.3,-345.7,-537.0,1408.7,30.0,
140.0,35.0,40.0,-154.2,-320.4,-474.6,1375.7,40.0,
160.0,40.0,20.0,-503.2,-761.8,-1265.0,2143.0,30.0,
160.0,40.0,30.0,-530.2,-782.6,-1312.8,2190.8,20.0,
160.0,40.0,40.0,-553.5,-803.3,-1356.8,2234.8,20.0,
180.0,45.0,20.0,-826.8,-853.8,-1680.6,2748.3,20.0,
180.0,45.0,30.0,-829.9,-815.6,-1645.5,2732.5,20.0,
180.0,45.0,40.0,-846.5,-830.1,-1676.6,2763.6,20.0,
60.0,15.0,20.0,-43.8,-31.8,-75.6,482.5,30.0,
60.0,15.0,30.0,-38.6,-50.1,-88.7,504.8,30.0,
60.0,15.0,40.0,-63.2,-70.3,-133.5,549.6,20.0,
80.0,20.0,20.0,-44.5,12.3,-32.2,591.8,50.0,
80.0,20.0,30.0,-66.4,-11.8,-78.2,643.8,40.0,
80.0,20.0,40.0,-89.6,-37.2,-126.8,692.4,20.0,
100.0,25.0,20.0,-30.6,-49.8,-80.4,748.3,30.0,
100.0,25.0,30.0,-54.5,-71.5,-126.0,793.9,30.0,
100.0,25.0,40.0,-78.3,-93.2,-171.5,839.4,30.0,
120.0,30.0,20.0,-90.4,-118.2,-208.6,991.2,30.0,
120.0,30.0,30.0,-118.7,-130.8,-249.5,1041.2,30.0,
120.0,30.0,40.0,-146.7,-152.5,-299.2,1090.9,30.0,
140.0,35.0,20.0,-225.4,-197.1,-422.5,1381.5,60.0,
140.0,35.0,30.0,-249.9,-218.4,-468.3,1427.3,50.0,
140.0,35.0,40.0,-219.4,-235.4,-454.8,1424.4,50.0,
160.0,40.0,20.0,-320.9,-702.8,-1023.7,2076.2,30.0,
160.0,40.0,30.0,-342.6,-662.1,-1004.7,2076.9,30.0,
160.0,40.0,40.0,-353.3,-677.6,-1030.9,2103.1,30.0,
180.0,45.0,20.0,-574.1,-1037.6,-1611.7,2660.6,30.0,
180.0,45.0,30.0,-591.8,-1049.1,-1640.9,2689.8,30.0,
180.0,45.0,40.0,-604.1,-997.2,-1601.3,2664.0,40.0,
60.0,15.0,20.0,4.7,-57.4,-52.7,426.0,40.0,
60.0,15.0,30.0,-20.8,-75.5,-96.3,474.1,40.0,
60.0,15.0,40.0,-45.4,-95.3,-140.7,518.5,30.0,
80.0,20.0,20.0,-56.8,-98.1,-154.9,624.2,30.0,
80.0,20.0,30.0,-77.6,-122.0,-199.6,674.9,20.0,
80.0,20.0,40.0,-58.1,-145.8,-203.9,693.2,30.0,
100.0,25.0,20.0,-1.8,-101.2,-103.0,742.7,40.0,
100.0,25.0,30.0,-27.9,-124.2,-152.1,791.8,40.0,
100.0,25.0,40.0,-53.8,-147.0,-200.8,840.5,30.0,
120.0,30.0,20.0,112.1,-51.5,60.6,905.4,50.0,
120.0,30.0,30.0,93.5,-78.5,15.0,951.0,50.0,
120.0,30.0,40.0,74.9,-105.4,-30.5,996.5,40.0,
140.0,35.0,20.0,-279.5,-385.8,-665.3,1620.9,40.0,
140.0,35.0,30.0,-298.7,-413.5,-712.2,1667.4,40.0,
140.0,35.0,40.0,-316.7,-439.7,-756.4,1711.6,40.0,
160.0,40.0,20.0,-830.2,-611.8,-1442.0,2519.0,40.0,
160.0,40.0,30.0,-844.8,-632.6,-1477.4,2554.4,40.0,
160.0,40.0,40.0,-859.3,-653.3,-1512.6,2589.6,40.0,
180.0,45.0,20.0,-875.3,-1012.4,-1887.7,3113.0,40.0,
180.0,45.0,30.0,-880.6,-1027.0,-1907.6,3132.9,40.0,
180.0,45.0,40.0,-885.8,-978.2,-1864.0,3111.4,40.0,
60.0,15.0,20.0,-43.1,-43.1,-86.2,493.2,20.0,
60.0,15.0,30.0,-63.3,-73.4,-136.7,552.7,20.0,
60.0,15.0,40.0,-82.7,-111.4,-194.1,610.1,10.0,
80.0,20.0,20.0,73.3,-48.3,25.0,579.7,40.0,
80.0,20.0,30.0,60.1,-75.3,-15.2,625.9,40.0,
80.0,20.0,40.0,37.7,-101.5,-63.8,674.5,40.0,
100.0,25.0,20.0,94.6,-76.1,18.5,750.9,40.0,
100.0,25.0,30.0,64.1,-100.9,-36.8,806.2,30.0,
100.0,25.0,40.0,34.0,-118.1,-84.1,861.1,30.0,
120.0,30.0,20.0,79.4,-237.0,-157.6,953.8,40.0,
120.0,30.0,30.0,56.0,-258.7,-202.7,998.9,40.0,
120.0,30.0,40.0,79.7,-280.4,-200.7,1011.4,30.0,
140.0,35.0,20.0,33.2,-570.3,-537.1,1494.1,40.0,
140.0,35.0,30.0,8.7,-600.1,-591.4,1548.4,40.0,
140.0,35.0,40.0,-14.5,-628.5,-643.0,1600.0,30.0,
160.0,40.0,20.0,-563.1,-848.6,-1411.7,2383.4,50.0,
160.0,40.0,30.0,-580.8,-869.4,-1450.2,2421.9,40.0,
160.0,40.0,40.0,-523.8,-890.1,-1413.9,2417.5,40.0,
180.0,45.0,20.0,-438.1,-1141.9,-1580.0,2796.3,40.0,
180.0,45.0,30.0,-445.2,-1159.6,-1604.8,2834.8,30.0,
180.0,45.0,40.0,-465.9,-1177.2,-1643.1,2873.1,30.0,
60.0,15.0,20.0,-45.0,26.2,-18.8,428.5,30.0,
60.0,15.0,30.0,-61.8,10.2,-51.6,470.3,30.0,
60.0,15.0,40.0,-82.0,-4.8,-86.8,505.5,30.0,
80.0,20.0,20.0,-56.7,35.4,-21.3,582.7,40.0,
80.0,20.0,30.0,-73.7,14.6,-59.1,626.5,40.0,
80.0,20.0,40.0,-56.4,-5.6,-62.0,635.6,50.0,
100.0,25.0,20.0,101.4,88.4,189.8,614.1,70.0,
100.0,25.0,30.0,85.9,72.9,158.8,645.1,70.0,
100.0,25.0,40.0,70.4,57.4,127.8,676.1,70.0,
120.0,30.0,20.0,46.4,-92.5,-46.1,846.2,50.0,
120.0,30.0,30.0,30.9,-108.0,-77.1,877.2,50.0,
120.0,30.0,40.0,15.4,-123.5,-108.1,908.2,50.0,
140.0,35.0,20.0,-251.7,-499.9,-751.6,1545.6,40.0,
140.0,35.0,30.0,-273.0,-519.1,-792.1,1586.1,40.0,
140.0,35.0,40.0,-293.2,-481.3,-774.5,1579.1,40.0,
160.0,40.0,20.0,-705.6,-835.7,-1541.3,2530.7,40.0,
160.0,40.0,30.0,-723.3,-851.2,-1574.5,2563.9,40.0,
160.0,40.0,40.0,-740.9,-804.3,-1545.2,2548.2,40.0,
180.0,45.0,20.0,-793.3,-815.1,-1608.4,2804.5,40.0,
180.0,45.0,30.0,-799.5,-823.5,-1623.0,2819.1,40.0,
180.0,45.0,40.0,-805.7,-831.8,-1637.5,2833.6,40.0,
60.0,15.0,20.0,63.2,-90.8,-27.6,467.8,50.0,
60.0,15.0,30.0,39.8,-113.2,-73.4,513.6,50.0,
60.0,15.0,40.0,17.4,-103.1,-85.7,530.6,50.0,
80.0,20.0,20.0,18.8,-129.9,-111.1,666.8,20.0,
80.0,20.0,30.0,-8.4,-163.5,-171.9,727.6,20.0,
80.0,20.0,40.0,-36.8,-196.3,-233.1,788.8,20.0,
100.0,25.0,20.0,98.1,-50.6,47.5,730.9,50.0,
100.0,25.0,30.0,77.3,-63.8,13.5,772.5,50.0,
100.0,25.0,40.0,56.6,-84.5,-27.9,813.9,50.0,
120.0,30.0,20.0,58.8,14.8,73.6,896.1,70.0,
120.0,30.0,30.0,76.5,-9.1,67.4,916.6,60.0,
120.0,30.0,40.0,55.8,-32.9,22.9,970.2,60.0,
140.0,35.0,20.0,21.3,-207.1,-185.8,1260.6,40.0,
140.0,35.0,30.0,-8.5,-188.4,-196.9,1282.3,50.0,
140.0,35.0,40.0,-36.9,-211.6,-248.5,1333.9,50.0,
160.0,40.0,20.0,-403.1,-1195.4,-1598.5,2734.9,20.0,
160.0,40.0,30.0,-430.1,-1218.4,-1648.5,2784.9,20.0,
160.0,40.0,40.0,-457.0,-1241.2,-1698.2,2834.6,20.0,
180.0,45.0,20.0,-530.2,-1412.2,-1942.4,3164.9,20.0,
180.0,45.0,30.0,-548.8,-1425.9,-1974.7,3197.2,20.0,
180.0,45.0,40.0,-567.4,-1439.4,-2006.8,3229.3,20.0,
60.0,15.0,20.0,-5.5,-0.2,-5.7,467.2,60.0,
60.0,15.0,30.0,-30.1,-33.1,-63.2,524.7,50.0,
60.0,15.0,40.0,-53.8,-30.1,-83.9,550.1,40.0,
80.0,20.0,20.0,-27.8,21.3,-6.5,583.8,50.0,
80.0,20.0,30.0,-53.9,-1.7,-55.6,632.9,40.0,
80.0,20.0,40.0,-71.5,-24.1,-95.6,684.9,40.0,
100.0,25.0,20.0,50.8,67.1,117.9,645.6,60.0,
100.0,25.0,30.0,32.2,46.3,78.5,692.6,50.0,
100.0,25.0,40.0,13.6,25.6,39.2,731.9,50.0,
120.0,30.0,20.0,-8.4,55.8,47.4,870.3,60.0,
120.0,30.0,30.0,-34.5,43.2,8.7,927.0,60.0,
120.0,30.0,40.0,-60.4,21.5,-38.9,974.6,40.0,
140.0,35.0,20.0,-337.4,-226.2,-563.6,1311.9,20.0,
140.0,35.0,30.0,-367.2,-257.1,-624.3,1372.6,20.0,
140.0,35.0,40.0,-395.6,-286.3,-681.9,1430.2,20.0,
160.0,40.0,20.0,-714.2,-456.8,-1171.0,2029.4,30.0,
160.0,40.0,30.0,-741.2,-477.6,-1218.8,2077.2,20.0,
160.0,40.0,40.0,-768.1,-498.3,-1266.4,2124.8,20.0,
180.0,45.0,20.0,-908.8,-1045.8,-1954.6,2950.0,40.0,
180.0,45.0,30.0,-921.2,-1055.1,-1976.3,2971.7,20.0,
180.0,45.0,40.0,-933.6,-1064.4,-1998.0,2993.4,20.0,
60.0,15.0,20.0,-11.8,64.5,52.7,352.4,60.0,
60.0,15.0,30.0,-20.3,42.2,21.9,383.2,60.0,
60.0,15.0,40.0,-28.5,20.6,-7.9,413.0,50.0,
80.0,20.0,20.0,-128.7,27.0,-101.7,607.0,10.0,
80.0,20.0,30.0,-166.7,6.2,-160.5,665.8,10.0,
80.0,20.0,40.0,-164.2,-14.6,-178.8,690.3,10.0,
100.0,25.0,20.0,51.0,-23.9,27.1,704.4,40.0,
100.0,25.0,30.0,27.1,-44.6,-17.5,756.6,40.0,
100.0,25.0,40.0,3.3,-72.6,-69.3,808.4,40.0,
120.0,30.0,20.0,-10.0,-129.2,-139.2,945.1,40.0,
120.0,30.0,30.0,14.4,-112.4,-98.0,926.4,50.0,
120.0,30.0,40.0,-7.3,-134.1,-141.4,978.9,50.0,
140.0,35.0,20.0,-479.7,-156.3,-636.0,1560.9,40.0,
140.0,35.0,30.0,-504.2,-175.5,-679.7,1604.6,30.0,
140.0,35.0,40.0,-527.4,-193.5,-720.9,1645.8,30.0,
160.0,40.0,20.0,-1066.9,-414.5,-1481.4,2399.6,30.0,
160.0,40.0,30.0,-1084.6,-440.6,-1525.2,2443.4,30.0,
160.0,40.0,40.0,-1039.8,-407.9,-1447.7,2393.1,40.0,
180.0,45.0,20.0,-1171.1,-773.5,-1944.6,3127.7,30.0,
180.0,45.0,30.0,-1182.6,-790.3,-1972.9,3156.0,30.0,
180.0,45.0,40.0,-1194.0,-806.9,-2000.9,3184.0,30.0,
