TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %
60.0,15.0,40.0,68.25,221.5,289.75,409.25,80.0
80.0,20.0,10.0,196.5,146.5,343.0,489.0,90.0
80.0,20.0,20.0,178.0,128.0,306.0,526.0,90.0
80.0,20.0,30.0,159.0,109.5,268.5,563.5,80.0
80.0,20.0,40.0,137.0,156.0,293.0,553.0,80.0
100.0,25.0,10.0,249.25,246.5,495.75,571.75,90.0
100.0,25.0,20.0,232.25,289.25,521.5,578.5,90.0
100.0,25.0,30.0,215.25,279.5,494.75,605.25,90.0
100.0,25.0,40.0,198.25,266.0,464.25,635.75,90.0
120.0,30.0,10.0,389.5,177.0,566.5,659.0,60.0
120.0,30.0,20.0,442.5,150.0,592.5,648.0,70.0
120.0,30.0,30.0,433.5,123.0,556.5,684.0,70.0
120.0,30.0,40.0,420.0,177.5,597.5,659.5,80.0
140.0,35.0,10.0,133.75,135.25,269.0,637.5,80.0
140.0,35.0,20.0,115.25,125.25,240.5,666.0,80.0
140.0,35.0,30.0,96.75,132.75,229.5,694.5,80.0
140.0,35.0,40.0,170.0,122.75,292.75,648.75,80.0
160.0,40.0,10.0,-19.0,5.0,-14.0,848.0,70.0
160.0,40.0,20.0,-46.0,-22.0,-68.0,902.0,50.0
160.0,40.0,30.0,14.5,-49.0,-34.5,890.5,60.0
160.0,40.0,40.0,-4.0,-76.0,-80.0,936.0,60.0
180.0,45.0,10.0,-93.0,-14.0,-107.0,1011.5,60.0
180.0,45.0,20.0,-132.0,-32.5,-164.5,1069.0,50.0
180.0,45.0,30.0,-171.0,-28.5,-199.5,1126.5,50.0
180.0,45.0,40.0,-106.25,-47.0,-153.25,1105.0,60.0
200.0,50.0,10.0,-191.0,-244.5,-435.5,1298.0,50.0
200.0,50.0,20.0,-183.5,-182.0,-365.5,1255.5,50.0
200.0,50.0,30.0,-116.0,-102.5,-218.5,1188.5,60.0
200.0,50.0,40.0,-143.0,-117.5,-260.5,1230.5,60.0
40.0,10.0,10.0,-229.0,-320.0,-549.0,982.0,20.0
40.0,10.0,20.0,-257.5,-343.5,-601.0,1034.0,20.0
40.0,10.0,30.0,-286.0,-367.0,-653.0,1086.0,10.0
40.0,10.0,40.0,-323.5,-341.0,-664.5,1105.5,10.0
60.0,15.0,10.0,69.25,80.0,149.25,529.5,60.0
60.0,15.0,20.0,37.25,55.0,92.25,586.5,50.0
60.0,15.0,30.0,2.25,30.0,32.25,646.5,50.0
60.0,15.0,40.0,-33.25,55.75,22.5,668.25,50.0
80.0,20.0,10.0,110.0,152.5,262.5,613.5,60.0
80.0,20.0,20.0,85.0,129.0,214.0,662.0,60.0
80.0,20.0,30.0,60.0,105.5,165.5,710.5,60.0
80.0,20.0,40.0,35.0,82.0,117.0,759.0,60.0
100.0,25.0,10.0,359.0,225.0,584.0,724.75,90.0
100.0,25.0,20.0,335.5,210.0,545.5,763.25,80.0
100.0,25.0,30.0,312.0,195.0,507.0,801.75,80.0
100.0,25.0,40.0,288.5,180.0,468.5,840.25,70.0
120.0,30.0,10.0,278.0,158.0,436.0,915.5,60.0
120.0,30.0,20.0,254.5,198.0,452.5,930.5,60.0
120.0,30.0,30.0,231.0,259.5,490.5,909.0,70.0
120.0,30.0,40.0,288.0,249.5,537.5,901.0,70.0
140.0,35.0,10.0,65.75,238.75,304.5,826.0,70.0
140.0,35.0,20.0,42.25,220.25,262.5,868.0,70.0
140.0,35.0,30.0,98.5,201.75,300.25,867.0,80.0
140.0,35.0,40.0,101.0,363.25,464.25,748.5,80.0
160.0,40.0,10.0,136.0,155.5,291.5,800.5,80.0
160.0,40.0,20.0,126.0,157.0,283.0,829.0,80.0
160.0,40.0,30.0,213.0,226.0,439.0,735.0,90.0
160.0,40.0,40.0,208.0,216.0,424.0,750.0,90.0
180.0,45.0,10.0,322.75,225.75,548.5,826.25,90.0
180.0,45.0,20.0,305.75,210.75,516.5,858.25,90.0
180.0,45.0,30.0,288.75,195.75,484.5,890.25,90.0
180.0,45.0,40.0,271.75,293.0,564.75,832.5,90.0
200.0,50.0,10.0,141.5,88.0,229.5,1145.5,80.0
200.0,50.0,20.0,118.0,150.5,268.5,1131.5,80.0
200.0,50.0,30.0,94.5,244.5,339.0,1086.0,80.0
200.0,50.0,40.0,193.5,226.0,419.5,1030.5,80.0
40.0,10.0,10.0,-257.0,-202.0,-459.0,911.5,20.0
40.0,10.0,20.0,-291.0,-222.0,-513.0,970.5,20.0
40.0,10.0,30.0,-326.5,-247.0,-573.5,1031.0,20.0
40.0,10.0,40.0,-263.0,-191.0,-454.0,936.5,40.0
60.0,15.0,10.0,2.25,212.0,214.25,448.0,80.0
60.0,15.0,20.0,-24.75,203.5,178.75,483.5,70.0
60.0,15.0,30.0,42.75,243.75,286.5,399.0,90.0
60.0,15.0,40.0,29.25,243.75,273.0,412.5,80.0
80.0,20.0,10.0,263.0,313.0,576.0,466.0,80.0
80.0,20.0,20.0,304.0,291.0,595.0,457.0,90.0
80.0,20.0,30.0,299.0,269.0,568.0,484.0,80.0
80.0,20.0,40.0,294.0,308.0,602.0,461.0,80.0
100.0,25.0,10.0,219.0,306.5,525.5,602.0,70.0
100.0,25.0,20.0,200.5,288.0,488.5,639.0,70.0
100.0,25.0,30.0,182.0,269.5,451.5,676.0,70.0
100.0,25.0,40.0,234.75,251.0,485.75,654.25,80.0
120.0,30.0,10.0,262.0,404.5,666.5,710.5,70.0
120.0,30.0,20.0,243.5,386.0,629.5,747.5,70.0
120.0,30.0,30.0,225.0,367.5,592.5,784.5,70.0
120.0,30.0,40.0,206.5,349.0,555.5,821.5,70.0
140.0,35.0,10.0,360.75,254.75,615.5,616.5,90.0
140.0,35.0,20.0,355.75,227.75,583.5,648.5,90.0
140.0,35.0,30.0,350.75,200.75,551.5,680.5,90.0
140.0,35.0,40.0,345.75,173.75,519.5,712.5,90.0
160.0,40.0,10.0,-30.5,42.0,11.5,850.5,70.0
160.0,40.0,20.0,-55.0,42.0,-13.0,895.0,70.0
160.0,40.0,30.0,-85.5,22.0,-63.5,945.5,60.0
160.0,40.0,40.0,-116.0,2.0,-114.0,996.0,60.0
180.0,45.0,10.0,-95.75,90.75,-5.0,898.25,70.0
180.0,45.0,20.0,-126.25,75.75,-50.5,943.75,70.0
180.0,45.0,30.0,-156.75,60.75,-96.0,989.25,70.0
180.0,45.0,40.0,-187.25,45.75,-141.5,1034.75,70.0
200.0,50.0,10.0,-216.0,-67.0,-283.0,1220.5,50.0
200.0,50.0,20.0,-150.0,-99.0,-249.0,1211.5,60.0
200.0,50.0,30.0,-45.0,-131.0,-176.0,1198.5,60.0
200.0,50.0,40.0,-60.0,-163.0,-223.0,1245.5,60.0
40.0,10.0,10.0,-253.0,-213.0,-466.0,873.5,40.0
40.0,10.0,20.0,-251.0,-218.0,-469.0,881.5,40.0
40.0,10.0,30.0,-273.0,-223.0,-496.0,908.5,40.0
40.0,10.0,40.0,-295.0,-228.0,-523.0,935.5,30.0
60.0,15.0,10.0,44.75,172.5,217.25,398.5,80.0
60.0,15.0,20.0,34.75,159.0,193.75,422.0,80.0
60.0,15.0,30.0,24.75,145.5,170.25,445.5,80.0
60.0,15.0,40.0,14.75,132.0,146.75,469.0,80.0
80.0,20.0,10.0,113.0,166.5,279.5,487.5,80.0
80.0,20.0,20.0,91.0,148.0,239.0,528.0,70.0
80.0,20.0,30.0,125.5,185.5,311.0,486.0,80.0
80.0,20.0,40.0,112.0,172.0,284.0,513.0,80.0
100.0,25.0,10.0,231.25,337.75,569.0,642.25,70.0
100.0,25.0,20.0,221.75,375.0,596.75,632.0,80.0
100.0,25.0,30.0,203.25,365.0,568.25,660.5,80.0
100.0,25.0,40.0,184.75,355.0,539.75,689.0,80.0
120.0,30.0,10.0,423.5,494.5,918.0,699.0,80.0
120.0,30.0,20.0,465.0,464.0,929.0,703.0,70.0
120.0,30.0,30.0,451.5,433.5,885.0,747.0,70.0
120.0,30.0,40.0,438.0,403.0,841.0,791.0,70.0
140.0,35.0,10.0,282.0,184.75,466.75,607.75,80.0
140.0,35.0,20.0,277.0,175.25,452.25,639.75,80.0
140.0,35.0,30.0,272.0,148.25,420.25,671.75,70.0
140.0,35.0,40.0,267.0,121.25,388.25,703.75,70.0
160.0,40.0,10.0,-233.5,72.0,-161.5,923.5,60.0
160.0,40.0,20.0,-190.0,144.0,-46.0,870.0,70.0
160.0,40.0,30.0,-120.0,129.0,9.0,837.0,70.0
160.0,40.0,40.0,-142.0,114.0,-28.0,874.0,70.0
180.0,45.0,10.0,-96.25,35.0,-61.25,934.25,80.0
180.0,45.0,20.0,-118.25,11.5,-106.75,979.75,80.0
180.0,45.0,30.0,-140.25,-12.0,-152.25,1025.25,70.0
180.0,45.0,40.0,-162.25,-28.75,-191.0,1064.0,70.0
200.0,50.0,10.0,52.5,65.5,118.0,1007.0,80.0
200.0,50.0,20.0,37.5,38.5,76.0,1049.0,80.0
200.0,50.0,30.0,22.5,36.5,59.0,1091.0,80.0
200.0,50.0,40.0,7.5,146.0,153.5,1046.5,80.0
40.0,10.0,10.0,-154.0,-204.0,-358.0,822.5,20.0
40.0,10.0,20.0,-171.0,-219.0,-390.0,854.5,20.0
40.0,10.0,30.0,-188.0,-234.0,-422.0,886.5,20.0
40.0,10.0,40.0,-155.5,-256.5,-412.0,883.0,20.0
60.0,15.0,10.0,8.0,23.75,31.75,497.0,50.0
60.0,15.0,20.0,-27.5,39.5,12.0,532.5,50.0
60.0,15.0,30.0,-63.0,19.5,-43.5,588.0,50.0
60.0,15.0,40.0,-41.25,-4.75,-46.0,598.75,50.0
80.0,20.0,10.0,88.5,29.0,117.5,563.5,70.0
80.0,20.0,20.0,70.0,-3.0,67.0,614.0,70.0
80.0,20.0,30.0,51.0,-32.0,19.0,662.0,50.0
80.0,20.0,40.0,29.0,-64.0,-35.0,716.0,50.0
100.0,25.0,10.0,379.0,268.0,647.0,695.5,80.0
100.0,25.0,20.0,360.5,297.25,657.75,697.25,70.0
100.0,25.0,30.0,342.0,270.25,612.25,742.75,70.0
100.0,25.0,40.0,323.5,243.25,566.75,788.25,70.0
120.0,30.0,10.0,388.0,116.5,504.5,763.0,80.0
120.0,30.0,20.0,357.5,96.5,454.0,813.5,70.0
120.0,30.0,30.0,331.5,91.5,423.0,859.5,60.0
120.0,30.0,40.0,301.0,71.5,372.5,910.0,60.0
140.0,35.0,10.0,97.25,148.0,245.25,789.0,80.0
140.0,35.0,20.0,91.25,128.0,219.25,832.5,80.0
140.0,35.0,30.0,74.75,108.0,182.75,869.0,80.0
140.0,35.0,40.0,47.75,88.0,135.75,916.0,80.0
160.0,40.0,10.0,-206.0,74.0,-132.0,1002.0,60.0
160.0,40.0,20.0,-238.0,55.0,-183.0,1053.0,60.0
160.0,40.0,30.0,-270.0,19.5,-250.5,1120.5,50.0
160.0,40.0,40.0,-302.0,-16.0,-318.0,1188.0,50.0
180.0,45.0,10.0,-321.0,215.0,-106.0,1163.5,60.0
180.0,45.0,20.0,-349.5,191.5,-158.0,1215.5,60.0
180.0,45.0,30.0,-378.0,168.0,-210.0,1267.5,60.0
180.0,45.0,40.0,-406.5,175.5,-231.0,1311.0,60.0
200.0,50.0,10.0,-362.5,37.5,-325.0,1375.0,50.0
200.0,50.0,20.0,-387.5,12.5,-375.0,1425.0,50.0
200.0,50.0,30.0,-412.5,-12.5,-425.0,1475.0,50.0
200.0,50.0,40.0,-437.5,-37.5,-475.0,1525.0,50.0
40.0,10.0,10.0,-274.5,-233.5,-508.0,964.5,30.0
40.0,10.0,20.0,-288.0,-243.5,-531.5,988.0,30.0
40.0,10.0,30.0,-301.5,-253.5,-555.0,1011.5,30.0
40.0,10.0,40.0,-273.0,-223.0,-496.0,972.5,40.0
60.0,15.0,10.0,16.75,128.0,144.75,430.5,70.0
60.0,15.0,20.0,-1.75,108.25,106.5,468.75,70.0
60.0,15.0,30.0,-20.25,86.25,66.0,509.25,70.0
60.0,15.0,40.0,-38.75,64.25,25.5,549.75,70.0
80.0,20.0,10.0,20.5,322.0,342.5,553.5,70.0
80.0,20.0,20.0,38.0,307.0,345.0,567.0,70.0
80.0,20.0,30.0,19.0,302.0,321.0,601.0,70.0
80.0,20.0,40.0,-3.0,287.0,284.0,638.0,70.0
100.0,25.0,10.0,393.75,409.25,803.0,607.0,80.0
100.0,25.0,20.0,378.75,387.25,766.0,644.0,80.0
100.0,25.0,30.0,363.75,431.5,795.25,628.5,80.0
100.0,25.0,40.0,348.75,414.5,763.25,660.5,80.0
120.0,30.0,10.0,-28.5,65.5,37.0,855.5,50.0
120.0,30.0,20.0,19.0,46.0,65.0,847.0,60.0
120.0,30.0,30.0,-4.5,10.5,6.0,906.0,60.0
120.0,30.0,40.0,-28.0,-15.0,-43.0,955.0,60.0
140.0,35.0,10.0,-37.25,48.5,11.25,872.5,50.0
140.0,35.0,20.0,-65.75,84.25,18.5,889.75,60.0
140.0,35.0,30.0,-87.25,161.5,74.25,869.0,70.0
140.0,35.0,40.0,-114.0,139.5,25.5,917.75,70.0
160.0,40.0,10.0,-122.0,-95.0,-217.0,1017.0,60.0
160.0,40.0,20.0,-141.0,-120.0,-261.0,1061.0,60.0
160.0,40.0,30.0,-176.5,-125.0,-301.5,1121.5,50.0
160.0,40.0,40.0,-212.0,-16.0,-228.0,1094.0,60.0
180.0,45.0,10.0,-126.25,-36.25,-162.5,1175.0,70.0
180.0,45.0,20.0,-151.25,-45.75,-197.0,1209.5,60.0
180.0,45.0,30.0,-176.25,-74.25,-250.5,1263.0,60.0
180.0,45.0,40.0,-59.75,-102.75,-162.5,1229.0,60.0
200.0,50.0,10.0,59.0,137.5,196.5,1278.5,80.0
200.0,50.0,20.0,30.5,138.0,168.5,1306.5,80.0
200.0,50.0,30.0,2.0,109.5,111.5,1363.5,70.0
200.0,50.0,40.0,-1.5,81.0,79.5,1420.5,70.0
40.0,10.0,10.0,-251.0,-373.5,-624.5,998.5,20.0
40.0,10.0,20.0,-244.0,-363.0,-607.0,992.0,30.0
40.0,10.0,30.0,-262.5,-341.0,-603.5,994.0,30.0
40.0,10.0,40.0,-231.5,-349.5,-581.0,978.5,40.0
60.0,15.0,10.0,86.5,67.25,153.75,452.25,60.0
60.0,15.0,20.0,68.0,43.75,111.75,494.25,60.0
60.0,15.0,30.0,49.5,111.75,161.25,460.5,70.0
60.0,15.0,40.0,31.0,98.25,129.25,492.5,70.0
80.0,20.0,10.0,298.0,128.5,426.5,472.5,80.0
80.0,20.0,20.0,288.0,110.0,398.0,501.0,80.0
80.0,20.0,30.0,334.0,91.5,425.5,489.5,80.0
80.0,20.0,40.0,329.0,73.0,402.0,513.0,80.0
100.0,25.0,10.0,456.25,334.0,790.25,467.25,100.0
100.0,25.0,20.0,456.25,320.5,776.75,480.75,90.0
100.0,25.0,30.0,456.25,307.0,763.25,494.25,80.0
100.0,25.0,40.0,456.25,293.5,749.75,507.75,80.0
120.0,30.0,10.0,207.0,3.0,210.0,717.0,60.0
120.0,30.0,20.0,181.5,-12.0,169.5,757.5,60.0
120.0,30.0,30.0,156.0,-27.0,129.0,798.0,60.0
120.0,30.0,40.0,130.5,39.5,170.0,781.0,70.0
140.0,35.0,10.0,102.5,121.5,224.0,724.5,70.0
140.0,35.0,20.0,146.75,103.0,249.75,723.25,70.0
140.0,35.0,30.0,128.25,84.5,212.75,760.25,70.0
140.0,35.0,40.0,109.75,66.0,175.75,797.25,70.0
160.0,40.0,10.0,-52.0,15.5,-36.5,868.5,60.0
160.0,40.0,20.0,-5.0,-3.0,-8.0,862.0,70.0
160.0,40.0,30.0,-28.5,-21.5,-50.0,904.0,70.0
160.0,40.0,40.0,-52.0,-40.0,-92.0,946.0,70.0
180.0,45.0,10.0,23.25,-183.25,-160.0,965.5,60.0
180.0,45.0,20.0,110.5,-120.0,-9.5,869.0,70.0
180.0,45.0,30.0,100.5,-135.0,-34.5,894.0,70.0
180.0,45.0,40.0,90.5,-150.0,-59.5,919.0,70.0
200.0,50.0,10.0,-187.0,-171.0,-358.0,1185.5,60.0
200.0,50.0,20.0,-201.0,-194.5,-395.5,1223.0,50.0
200.0,50.0,30.0,-133.5,-218.0,-351.5,1231.5,50.0
200.0,50.0,40.0,-160.5,-241.5,-402.0,1282.0,50.0
40.0,10.0,10.0,-336.0,-243.0,-579.0,949.0,30.0
40.0,10.0,20.0,-285.0,-216.0,-501.0,891.5,50.0
40.0,10.0,30.0,-285.0,-216.0,-501.0,891.5,50.0
40.0,10.0,40.0,-285.0,-216.0,-501.0,891.5,50.0
60.0,15.0,10.0,146.25,159.25,305.5,260.75,90.0
60.0,15.0,20.0,146.25,154.25,300.5,265.75,90.0
60.0,15.0,30.0,146.25,195.0,341.25,233.25,100.0
60.0,15.0,40.0,146.25,195.0,341.25,233.25,100.0
80.0,20.0,10.0,210.5,116.5,327.0,418.0,90.0
80.0,20.0,20.0,202.0,91.0,293.0,452.0,80.0
80.0,20.0,30.0,193.5,65.5,259.0,486.0,70.0
80.0,20.0,40.0,185.0,40.0,225.0,520.0,60.0
100.0,25.0,10.0,120.75,146.5,267.25,720.25,60.0
100.0,25.0,20.0,90.25,179.25,269.5,731.75,60.0
100.0,25.0,30.0,59.75,155.75,215.5,785.75,60.0
100.0,25.0,40.0,29.25,132.25,161.5,839.75,60.0
120.0,30.0,10.0,143.0,295.5,438.5,697.0,70.0
120.0,30.0,20.0,134.5,295.5,430.0,735.5,70.0
120.0,30.0,30.0,111.0,280.5,391.5,774.0,70.0
120.0,30.0,40.0,87.5,265.5,353.0,812.5,70.0
140.0,35.0,10.0,-53.25,-100.5,-153.75,803.0,60.0
140.0,35.0,20.0,-73.25,-124.0,-197.25,846.5,60.0
140.0,35.0,30.0,-93.25,-147.5,-240.75,890.0,60.0
140.0,35.0,40.0,-113.25,-171.0,-284.25,933.5,60.0
160.0,40.0,10.0,110.5,58.5,169.0,873.0,90.0
160.0,40.0,20.0,87.0,147.0,234.0,848.0,90.0
160.0,40.0,30.0,63.5,128.5,192.0,890.0,90.0
160.0,40.0,40.0,40.0,110.0,150.0,932.0,70.0
180.0,45.0,10.0,-100.0,-21.75,-121.75,936.25,70.0
180.0,45.0,20.0,-123.5,-36.75,-160.25,974.75,70.0
180.0,45.0,30.0,-147.0,-29.25,-176.25,1013.25,70.0
180.0,45.0,40.0,-170.5,-44.25,-214.75,1051.75,70.0
200.0,50.0,10.0,-271.0,-174.5,-445.5,1185.5,60.0
200.0,50.0,20.0,-299.5,-201.5,-501.0,1241.0,50.0
200.0,50.0,30.0,-328.0,-228.5,-556.5,1296.5,50.0
200.0,50.0,40.0,-356.5,-144.0,-500.5,1265.5,50.0
40.0,10.0,10.0,-203.0,-279.0,-482.0,942.0,20.0
40.0,10.0,20.0,-216.5,-294.0,-510.5,970.5,20.0
40.0,10.0,30.0,-230.0,-309.0,-539.0,999.0,20.0
40.0,10.0,40.0,-203.0,-324.0,-527.0,992.0,20.0
60.0,15.0,10.0,63.75,73.25,137.0,468.25,50.0
60.0,15.0,20.0,36.75,49.75,86.5,518.75,50.0
60.0,15.0,30.0,9.75,26.25,36.0,569.25,50.0
60.0,15.0,40.0,150.25,47.0,197.25,457.5,70.0
80.0,20.0,10.0,179.0,157.5,336.5,564.5,70.0
80.0,20.0,20.0,206.0,134.0,340.0,574.0,80.0
80.0,20.0,30.0,184.0,166.5,350.5,573.5,80.0
80.0,20.0,40.0,162.0,209.0,371.0,563.0,80.0
100.0,25.0,10.0,109.0,244.25,353.25,641.75,70.0
100.0,25.0,20.0,85.5,222.25,307.75,687.25,70.0
100.0,25.0,30.0,62.0,277.0,339.0,692.25,70.0
100.0,25.0,40.0,38.5,263.5,302.0,729.25,70.0
120.0,30.0,10.0,51.0,195.5,246.5,803.5,60.0
120.0,30.0,20.0,22.5,172.0,194.5,855.5,60.0
120.0,30.0,30.0,-6.0,153.0,147.0,903.0,60.0
120.0,30.0,40.0,-34.5,126.0,91.5,958.5,60.0
140.0,35.0,10.0,55.5,45.0,100.5,888.25,60.0
140.0,35.0,20.0,23.5,9.5,33.0,955.75,50.0
140.0,35.0,30.0,-8.5,-26.0,-34.5,1023.25,50.0
140.0,35.0,40.0,-40.5,-61.5,-102.0,1090.75,50.0
160.0,40.0,10.0,-128.5,-155.0,-283.5,1033.5,50.0
160.0,40.0,20.0,-157.0,-167.0,-324.0,1074.0,50.0
160.0,40.0,30.0,-185.5,-186.0,-371.5,1121.5,50.0
160.0,40.0,40.0,-214.0,-186.0,-400.0,1170.0,50.0
180.0,45.0,10.0,-186.0,-115.0,-301.0,1167.25,50.0
180.0,45.0,20.0,-214.5,-37.75,-252.25,1141.0,60.0
180.0,45.0,30.0,-198.0,-57.75,-255.75,1189.5,60.0
180.0,45.0,40.0,-226.5,-77.75,-304.25,1238.0,60.0
200.0,50.0,10.0,-105.0,-187.5,-292.5,1232.5,50.0
200.0,50.0,20.0,-125.0,-212.5,-337.5,1277.5,50.0
200.0,50.0,30.0,-145.0,-120.0,-265.0,1230.0,60.0
200.0,50.0,40.0,-165.0,-140.0,-305.0,1270.0,50.0
40.0,10.0,10.0,-175.0,-215.0,-390.0,815.5,50.0
40.0,10.0,20.0,-183.5,-215.0,-398.5,824.0,50.0
40.0,10.0,30.0,-151.0,-215.0,-366.0,798.0,50.0
40.0,10.0,40.0,-151.0,-215.0,-366.0,798.0,50.0
60.0,15.0,10.0,26.0,92.25,118.25,453.25,60.0
60.0,15.0,20.0,3.0,148.5,151.5,438.0,80.0
60.0,15.0,30.0,21.75,135.0,156.75,441.0,70.0
60.0,15.0,40.0,-0.25,121.5,121.25,476.5,70.0
80.0,20.0,10.0,285.5,127.5,413.0,569.0,60.0
80.0,20.0,20.0,313.0,104.0,417.0,576.0,70.0
80.0,20.0,30.0,294.5,80.5,375.0,618.0,70.0
80.0,20.0,40.0,276.0,118.0,394.0,609.0,70.0
100.0,25.0,10.0,321.0,218.75,539.75,680.25,60.0
100.0,25.0,20.0,287.0,208.0,495.0,725.0,60.0
100.0,25.0,30.0,253.0,184.5,437.5,782.5,60.0
100.0,25.0,40.0,219.0,161.0,380.0,840.0,60.0
120.0,30.0,10.0,80.5,355.5,436.0,780.5,70.0
120.0,30.0,20.0,112.0,420.0,532.0,723.5,70.0
120.0,30.0,30.0,88.5,478.5,567.0,705.0,70.0
120.0,30.0,40.0,65.0,473.5,538.5,733.5,70.0
140.0,35.0,10.0,16.75,121.75,138.5,773.25,70.0
140.0,35.0,20.0,-3.25,94.75,91.5,820.25,70.0
140.0,35.0,30.0,-23.25,154.5,131.25,808.5,70.0
140.0,35.0,40.0,-43.25,132.5,89.25,850.5,70.0
160.0,40.0,10.0,-25.0,125.5,100.5,803.5,90.0
160.0,40.0,20.0,33.0,219.0,252.0,730.0,100.0
160.0,40.0,30.0,14.5,205.5,220.0,762.0,100.0
160.0,40.0,40.0,-4.0,192.0,188.0,794.0,100.0
180.0,45.0,10.0,-119.75,143.0,23.25,1025.25,80.0
180.0,45.0,20.0,-42.75,206.25,163.5,957.0,80.0
180.0,45.0,30.0,25.5,298.5,324.0,855.0,90.0
180.0,45.0,40.0,7.0,288.5,295.5,883.5,80.0
200.0,50.0,10.0,-74.5,85.5,11.0,1101.5,70.0
200.0,50.0,20.0,-101.5,53.5,-48.0,1160.5,70.0
200.0,50.0,30.0,-128.5,124.5,-4.0,1179.0,70.0
200.0,50.0,40.0,-108.5,212.5,104.0,1128.5,80.0
40.0,10.0,10.0,-201.0,-305.5,-506.5,873.5,10.0
40.0,10.0,20.0,-211.0,-344.5,-555.5,922.5,10.0
40.0,10.0,30.0,-185.5,-342.5,-528.0,905.5,20.0
40.0,10.0,40.0,-190.5,-373.0,-563.5,941.0,20.0
60.0,15.0,10.0,47.75,99.0,146.75,492.25,50.0
60.0,15.0,20.0,52.5,124.75,177.25,483.5,60.0
60.0,15.0,30.0,25.5,114.75,140.25,520.5,60.0
60.0,15.0,40.0,-1.5,104.75,103.25,557.5,60.0
80.0,20.0,10.0,44.0,229.0,273.0,553.0,70.0
80.0,20.0,20.0,17.0,202.0,219.0,607.0,60.0
80.0,20.0,30.0,-10.0,185.0,175.0,661.0,60.0
80.0,20.0,40.0,-37.0,158.0,121.0,715.0,60.0
100.0,25.0,10.0,340.25,277.75,618.0,770.75,50.0
100.0,25.0,20.0,316.75,370.0,686.75,744.5,70.0
100.0,25.0,30.0,370.0,355.0,725.0,732.5,70.0
100.0,25.0,40.0,355.0,340.0,695.0,762.5,60.0
120.0,30.0,10.0,483.0,394.0,877.0,830.0,60.0
120.0,30.0,20.0,468.0,382.0,850.0,857.0,60.0
120.0,30.0,30.0,529.5,507.0,1036.5,726.0,80.0
120.0,30.0,40.0,519.5,578.5,1098.0,681.0,90.0
140.0,35.0,10.0,172.5,-44.5,128.0,794.25,70.0
140.0,35.0,20.0,145.5,-64.5,81.0,841.25,70.0
140.0,35.0,30.0,118.5,-84.5,34.0,888.25,60.0
140.0,35.0,40.0,271.5,-4.0,267.5,707.25,90.0
160.0,40.0,10.0,162.0,-31.5,130.5,803.5,70.0
160.0,40.0,20.0,219.0,37.0,256.0,720.0,90.0
160.0,40.0,30.0,205.5,18.5,224.0,752.0,90.0
160.0,40.0,40.0,192.0,0.0,192.0,784.0,90.0
180.0,45.0,10.0,41.75,248.25,290.0,925.0,80.0
180.0,45.0,20.0,40.5,233.25,273.75,941.25,80.0
180.0,45.0,30.0,13.5,237.0,250.5,964.5,80.0
180.0,45.0,40.0,-13.5,330.75,317.25,920.25,80.0
200.0,50.0,10.0,125.5,99.5,225.0,1012.5,80.0
200.0,50.0,20.0,211.0,69.0,280.0,982.5,80.0
200.0,50.0,30.0,189.0,38.5,227.5,1035.0,80.0
200.0,50.0,40.0,167.0,8.0,175.0,1087.5,80.0
40.0,10.0,10.0,-309.5,-288.5,-598.0,967.0,10.0
40.0,10.0,20.0,-310.5,-298.5,-609.0,985.0,10.0
40.0,10.0,30.0,-335.5,-308.5,-644.0,1020.0,10.0
40.0,10.0,40.0,-360.5,-318.5,-679.0,1055.0,10.0
60.0,15.0,10.0,136.75,242.0,378.75,354.0,90.0
60.0,15.0,20.0,118.25,233.5,351.75,381.0,90.0
60.0,15.0,30.0,99.0,273.75,372.75,368.25,80.0
60.0,15.0,40.0,79.25,273.75,353.0,388.0,80.0
80.0,20.0,10.0,206.5,308.0,514.5,480.5,70.0
80.0,20.0,20.0,188.0,286.0,474.0,521.0,70.0
80.0,20.0,30.0,179.5,266.5,446.0,559.0,70.0
80.0,20.0,40.0,161.0,241.0,402.0,603.0,70.0
100.0,25.0,10.0,243.75,234.0,477.75,617.25,70.0
100.0,25.0,20.0,228.75,215.5,444.25,650.75,70.0
100.0,25.0,30.0,283.75,197.0,480.75,630.5,80.0
100.0,25.0,40.0,273.75,178.5,452.25,659.0,80.0
120.0,30.0,10.0,329.5,42.5,372.0,754.5,70.0
120.0,30.0,20.0,311.0,27.0,338.0,788.5,60.0
120.0,30.0,30.0,292.5,0.0,292.5,834.0,60.0
120.0,30.0,40.0,274.0,54.5,328.5,829.5,70.0
140.0,35.0,10.0,254.75,13.25,268.0,810.0,80.0
140.0,35.0,20.0,231.25,-10.25,221.0,857.0,80.0
140.0,35.0,30.0,294.5,-33.75,260.75,834.75,80.0
140.0,35.0,40.0,276.0,-39.75,236.25,876.75,70.0
160.0,40.0,10.0,148.5,38.5,187.0,885.0,70.0
160.0,40.0,20.0,125.0,15.0,140.0,932.0,70.0
160.0,40.0,30.0,121.5,-8.5,113.0,979.0,70.0
160.0,40.0,40.0,124.0,-32.0,92.0,1020.0,70.0
180.0,45.0,10.0,210.5,49.75,260.25,1002.0,90.0
180.0,45.0,20.0,187.0,29.75,216.75,1045.5,70.0
