TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %,Median_CSV
80.0,20.0,40.0,54.4,-61.7,-7.3,666.8,40.0,
100.0,25.0,10.0,55.1,50.2,105.3,705.4,50.0,
100.0,25.0,20.0,29.2,71.5,100.7,733.0,60.0,
100.0,25.0,30.0,3.1,50.7,53.8,779.9,60.0,
100.0,25.0,40.0,-22.8,29.2,6.4,827.3,40.0,
120.0,30.0,10.0,52.1,45.5,97.6,807.3,50.0,
120.0,30.0,20.0,29.0,25.4,54.4,859.6,50.0,
120.0,30.0,30.0,5.1,4.6,9.7,904.3,30.0,
120.0,30.0,40.0,30.3,-16.1,14.2,909.7,40.0,
140.0,35.0,10.0,20.8,-80.2,-59.4,1121.9,40.0,
140.0,35.0,20.0,49.4,-60.1,-10.7,1096.4,50.0,
140.0,35.0,30.0,30.2,-79.3,-49.1,1131.6,50.0,
140.0,35.0,40.0,12.2,-97.3,-85.1,1166.7,50.0,
40.0,10.0,10.0,-38.4,-26.3,-64.7,313.6,20.0,
40.0,10.0,20.0,-67.4,-11.4,-78.8,337.8,40.0,
40.0,10.0,30.0,-52.7,-28.2,-80.9,348.5,40.0,
40.0,10.0,40.0,-50.9,-44.8,-95.7,369.6,40.0,
60.0,15.0,10.0,-77.1,45.2,-31.9,417.7,30.0,
60.0,15.0,20.0,-97.3,10.2,-87.1,472.9,20.0,
60.0,15.0,30.0,-118.6,-25.9,-144.5,530.3,10.0,
60.0,15.0,40.0,-134.3,-60.9,-195.2,585.5,10.0,
80.0,20.0,10.0,37.4,16.9,54.3,517.5,60.0,
80.0,20.0,20.0,18.8,-12.1,6.7,571.1,50.0,
80.0,20.0,30.0,0.2,-41.3,-41.1,618.9,50.0,
80.0,20.0,40.0,-17.8,-63.7,-81.5,668.2,50.0,
100.0,25.0,10.0,-45.5,37.1,-8.4,703.7,50.0,
100.0,25.0,20.0,-76.6,12.3,-64.3,759.6,40.0,
100.0,25.0,30.0,-105.8,-12.5,-118.3,821.2,30.0,
100.0,25.0,40.0,-92.4,6.4,-86.0,806.1,40.0,
120.0,30.0,10.0,-143.8,46.7,-97.1,902.9,20.0,
120.0,30.0,20.0,-126.5,13.4,-113.1,937.9,20.0,
120.0,30.0,30.0,-103.9,-12.0,-115.9,964.3,20.0,
120.0,30.0,40.0,-124.6,-46.2,-170.8,1019.2,10.0,
140.0,35.0,10.0,-203.3,-69.4,-272.7,1232.0,30.0,
140.0,35.0,20.0,-221.8,-100.6,-322.4,1302.9,30.0,
140.0,35.0,30.0,-242.1,-123.0,-365.1,1366.8,20.0,
140.0,35.0,40.0,-199.6,-154.4,-354.0,1366.3,30.0,
40.0,10.0,10.0,16.7,35.8,52.5,226.5,70.0,
40.0,10.0,20.0,-8.2,41.9,33.7,248.3,60.0,
40.0,10.0,30.0,-11.9,33.5,21.6,263.4,60.0,
40.0,10.0,40.0,-33.7,25.2,-8.5,293.5,60.0,
60.0,15.0,10.0,-9.2,89.8,80.6,369.3,60.0,
60.0,15.0,20.0,-25.0,77.5,52.5,397.5,50.0,
60.0,15.0,30.0,-44.3,57.3,13.0,441.5,50.0,
60.0,15.0,40.0,-62.8,37.9,-24.9,479.4,50.0,
80.0,20.0,10.0,-8.3,-37.0,-45.3,550.5,30.0,
80.0,20.0,20.0,-27.2,-52.5,-79.7,590.9,30.0,
80.0,20.0,30.0,-36.0,-68.0,-104.0,627.2,30.0,
80.0,20.0,40.0,-50.2,-83.0,-133.2,662.4,30.0,
100.0,25.0,10.0,-22.6,56.2,33.6,650.1,40.0,
100.0,25.0,20.0,-46.4,43.1,-3.3,702.2,40.0,
100.0,25.0,30.0,-70.3,22.3,-48.0,746.9,40.0,
100.0,25.0,40.0,-49.6,9.2,-40.4,755.5,40.0,
120.0,30.0,10.0,-20.8,-155.0,-175.8,885.9,30.0,
120.0,30.0,20.0,-46.0,-181.1,-227.1,937.2,30.0,
120.0,30.0,30.0,-72.1,-208.1,-280.2,990.3,30.0,
120.0,30.0,40.0,-98.0,-184.8,-282.8,1012.0,30.0,
140.0,35.0,10.0,-216.5,-379.6,-596.1,1480.7,20.0,
140.0,35.0,20.0,-234.1,-405.7,-639.8,1532.0,20.0,
140.0,35.0,30.0,-259.6,-433.4,-693.0,1582.0,20.0,
140.0,35.0,40.0,-290.2,-459.6,-749.8,1637.6,20.0,
40.0,10.0,10.0,32.0,13.0,45.0,246.4,80.0,
40.0,10.0,20.0,31.9,14.5,46.4,255.1,70.0,
40.0,10.0,30.0,23.3,-1.4,21.9,288.6,60.0,
40.0,10.0,40.0,34.3,13.1,47.4,274.7,60.0,
60.0,15.0,10.0,36.1,-47.5,-11.4,426.7,40.0,
60.0,15.0,20.0,12.4,-75.1,-62.7,482.5,40.0,
60.0,15.0,30.0,-16.3,-103.8,-120.1,539.9,40.0,
60.0,15.0,40.0,-43.9,-131.4,-175.3,595.1,40.0,
80.0,20.0,10.0,84.7,-60.5,24.2,583.9,60.0,
80.0,20.0,20.0,64.0,-84.3,-20.3,628.4,50.0,
80.0,20.0,30.0,55.2,-106.4,-51.2,671.3,50.0,
80.0,20.0,40.0,35.0,-129.6,-94.6,714.7,30.0,
100.0,25.0,10.0,48.4,36.3,84.7,648.0,50.0,
100.0,25.0,20.0,29.8,10.4,40.2,697.5,50.0,
100.0,25.0,30.0,11.2,-15.7,-4.5,742.2,40.0,
100.0,25.0,40.0,-7.4,-41.6,-49.0,786.7,40.0,
120.0,30.0,10.0,53.7,39.2,92.9,764.6,50.0,
120.0,30.0,20.0,33.6,30.3,63.9,793.6,50.0,
120.0,30.0,30.0,12.8,11.7,24.5,842.1,50.0,
120.0,30.0,40.0,-7.9,-6.9,-14.8,881.4,50.0,
140.0,35.0,10.0,112.0,-65.0,47.0,929.3,50.0,
140.0,35.0,20.0,86.8,-41.9,44.9,948.3,50.0,
140.0,35.0,30.0,70.8,-57.9,12.9,990.9,50.0,
140.0,35.0,40.0,109.7,-72.9,36.8,992.3,60.0,
40.0,10.0,10.0,68.6,-27.9,40.7,237.1,60.0,
40.0,10.0,20.0,48.9,-39.3,9.6,271.2,50.0,
40.0,10.0,30.0,29.0,-50.8,-21.8,302.6,40.0,
40.0,10.0,40.0,9.3,-62.2,-52.9,333.7,40.0,
60.0,15.0,10.0,71.2,-37.3,33.9,371.9,50.0,
60.0,15.0,20.0,54.0,-61.9,-7.9,413.7,50.0,
60.0,15.0,30.0,40.4,-87.4,-47.0,457.3,50.0,
60.0,15.0,40.0,23.2,-112.0,-88.8,499.1,50.0,
80.0,20.0,10.0,3.5,-26.0,-22.5,522.1,40.0,
80.0,20.0,20.0,-19.4,-41.6,-61.0,578.6,40.0,
80.0,20.0,30.0,-42.4,-57.1,-99.5,617.1,30.0,
80.0,20.0,40.0,-64.8,-72.1,-136.9,654.5,30.0,
100.0,25.0,10.0,-0.8,33.5,32.7,623.2,50.0,
100.0,25.0,20.0,-19.4,14.9,-4.5,660.4,50.0,
100.0,25.0,30.0,-38.0,-3.7,-41.7,697.6,50.0,
100.0,25.0,40.0,-56.6,-14.7,-71.3,734.8,40.0,
120.0,30.0,10.0,46.7,21.6,68.3,747.3,50.0,
120.0,30.0,20.0,28.7,12.7,41.4,783.3,50.0,
120.0,30.0,30.0,19.2,-5.9,13.3,820.5,50.0,
120.0,30.0,40.0,0.6,-24.5,-23.9,857.7,50.0,
140.0,35.0,10.0,-40.3,-237.3,-277.6,1256.2,60.0,
140.0,35.0,20.0,-58.3,-252.3,-310.6,1289.2,60.0,
140.0,35.0,30.0,-77.5,-268.3,-345.8,1324.4,50.0,
140.0,35.0,40.0,-95.5,-283.3,-378.8,1357.4,50.0,
40.0,10.0,10.0,10.4,-63.7,-53.3,303.0,30.0,
40.0,10.0,20.0,5.1,-60.7,-55.6,312.2,50.0,
40.0,10.0,30.0,-14.8,-72.2,-87.0,343.6,40.0,
40.0,10.0,40.0,-34.5,-83.6,-118.1,374.7,40.0,
60.0,15.0,10.0,128.5,24.6,153.1,312.6,60.0,
60.0,15.0,20.0,119.9,13.4,133.3,341.4,70.0,
60.0,15.0,30.0,108.2,-3.4,104.8,369.9,60.0,
60.0,15.0,40.0,97.0,-23.6,73.4,405.8,60.0,
80.0,20.0,10.0,52.6,112.2,164.8,451.8,70.0,
80.0,20.0,20.0,32.9,91.5,124.4,498.2,60.0,
80.0,20.0,30.0,13.0,70.7,83.7,550.9,50.0,
80.0,20.0,40.0,-6.4,50.5,44.1,590.5,40.0,
100.0,25.0,10.0,29.5,-81.1,-51.6,694.3,40.0,
100.0,25.0,20.0,8.8,-108.0,-99.2,749.5,40.0,
100.0,25.0,30.0,-12.0,-135.0,-147.0,797.3,40.0,
100.0,25.0,40.0,-32.7,-161.9,-194.6,844.9,30.0,
120.0,30.0,10.0,-156.4,-56.4,-212.8,960.3,40.0,
120.0,30.0,20.0,-181.6,-77.4,-259.0,1006.5,40.0,
120.0,30.0,30.0,-207.7,-99.1,-306.8,1063.4,40.0,
120.0,30.0,40.0,-233.6,-120.8,-354.4,1111.0,40.0,
140.0,35.0,10.0,-255.8,-393.2,-649.0,1605.5,60.0,
140.0,35.0,20.0,-276.8,-400.6,-677.4,1676.3,50.0,
140.0,35.0,30.0,-288.6,-419.8,-708.4,1717.9,50.0,
140.0,35.0,40.0,-309.6,-437.8,-747.4,1756.9,40.0,
40.0,10.0,10.0,28.1,-70.6,-42.5,311.6,30.0,
40.0,10.0,20.0,25.2,-92.5,-67.3,343.5,40.0,
40.0,10.0,30.0,28.0,-115.5,-87.5,366.7,30.0,
40.0,10.0,40.0,11.3,-138.3,-127.0,406.2,30.0,
60.0,15.0,10.0,100.1,-57.5,42.6,426.3,60.0,
60.0,15.0,20.0,74.7,-77.7,-3.0,471.9,40.0,
60.0,15.0,30.0,48.1,-99.0,-50.9,519.8,30.0,
60.0,15.0,40.0,22.7,-84.2,-61.5,538.0,20.0,
80.0,20.0,10.0,120.2,94.6,214.8,482.3,80.0,
80.0,20.0,20.0,101.6,79.8,181.4,527.7,80.0,
80.0,20.0,30.0,89.0,54.6,143.6,565.5,60.0,
80.0,20.0,40.0,71.0,30.0,101.0,614.1,40.0,
100.0,25.0,10.0,70.9,-54.4,16.5,692.2,40.0,
100.0,25.0,20.0,52.6,-49.4,3.2,730.7,50.0,
100.0,25.0,30.0,65.8,-42.9,22.9,742.4,60.0,
100.0,25.0,40.0,45.1,-43.9,1.2,794.5,50.0,
120.0,30.0,10.0,3.1,-45.1,-42.0,866.8,50.0,
120.0,30.0,20.0,20.4,-71.2,-50.8,885.5,50.0,
120.0,30.0,30.0,-3.5,-98.2,-101.7,936.4,40.0,
120.0,30.0,40.0,-27.3,-125.1,-152.4,987.1,30.0,
140.0,35.0,10.0,-189.2,-650.7,-839.9,1709.9,30.0,
140.0,35.0,20.0,-213.2,-635.7,-848.9,1729.5,40.0,
140.0,35.0,30.0,-238.8,-660.2,-899.0,1790.2,30.0,
140.0,35.0,40.0,-262.8,-683.4,-946.2,1848.0,20.0,
40.0,10.0,10.0,17.0,30.1,47.1,212.4,50.0,
40.0,10.0,20.0,4.4,20.8,25.2,237.3,50.0,
40.0,10.0,30.0,-9.3,11.5,2.2,260.3,50.0,
40.0,10.0,40.0,-35.1,26.7,-8.4,276.9,50.0,
60.0,15.0,10.0,54.7,87.5,142.2,315.4,70.0,
60.0,15.0,20.0,39.7,76.3,116.0,346.1,70.0,
60.0,15.0,30.0,23.7,64.6,88.3,373.8,60.0,
60.0,15.0,40.0,8.7,53.4,62.1,400.0,60.0,
80.0,20.0,10.0,-18.6,-39.9,-58.5,514.4,40.0,
80.0,20.0,20.0,-35.4,-36.9,-72.3,546.9,40.0,
80.0,20.0,30.0,-58.4,-59.9,-118.3,598.9,40.0,
80.0,20.0,40.0,-80.8,-82.3,-163.1,643.7,40.0,
100.0,25.0,10.0,117.1,30.4,147.5,534.8,60.0,
100.0,25.0,20.0,102.6,12.8,115.4,566.9,60.0,
100.0,25.0,30.0,88.0,-4.9,83.1,599.2,60.0,
100.0,25.0,40.0,73.5,-22.5,51.0,631.3,50.0,
120.0,30.0,10.0,71.3,-105.3,-34.0,774.4,50.0,
120.0,30.0,20.0,54.2,-125.4,-71.2,811.6,50.0,
120.0,30.0,30.0,36.5,-146.2,-109.7,850.1,50.0,
120.0,30.0,40.0,18.9,-166.9,-148.0,888.4,50.0,
140.0,35.0,10.0,81.3,-236.2,-154.9,995.4,30.0,
140.0,35.0,20.0,54.0,-259.3,-205.3,1045.8,30.0,
140.0,35.0,30.0,25.3,-283.8,-258.5,1099.0,30.0,
140.0,35.0,40.0,-2.3,-307.0,-309.3,1149.8,30.0,
40.0,10.0,10.0,-30.9,-10.5,-41.4,288.6,40.0,
40.0,10.0,20.0,-49.8,-28.3,-78.1,325.3,40.0,
40.0,10.0,30.0,-68.9,-69.2,-138.1,385.0,10.0,
40.0,10.0,40.0,-93.3,-93.1,-186.4,436.3,10.0,
60.0,15.0,10.0,-14.0,53.2,39.2,380.5,60.0,
60.0,15.0,20.0,-14.5,37.5,23.0,410.8,50.0,
60.0,15.0,30.0,-37.9,16.2,-21.7,455.5,40.0,
60.0,15.0,40.0,-20.8,21.9,1.1,453.2,50.0,
80.0,20.0,10.0,-20.0,104.8,84.8,515.4,60.0,
80.0,20.0,20.0,-43.8,86.2,42.4,557.8,40.0,
80.0,20.0,30.0,-67.9,67.6,-0.3,600.5,30.0,
80.0,20.0,40.0,-54.8,49.6,-5.2,618.2,40.0,
100.0,25.0,10.0,-20.6,102.1,81.5,624.0,80.0,
100.0,25.0,20.0,-39.2,81.4,42.2,670.9,50.0,
100.0,25.0,30.0,-57.8,60.6,2.8,710.3,50.0,
100.0,25.0,40.0,-76.4,46.7,-29.7,750.4,40.0,
120.0,30.0,10.0,-113.0,-33.6,-146.6,909.6,40.0,
120.0,30.0,20.0,-133.4,-42.5,-175.9,948.0,30.0,
120.0,30.0,30.0,-157.3,-61.1,-218.4,999.6,30.0,
120.0,30.0,40.0,-181.1,-79.7,-260.8,1042.0,30.0,
140.0,35.0,10.0,-374.4,5.9,-368.5,1215.1,40.0,
140.0,35.0,20.0,-394.5,-12.1,-406.6,1253.2,40.0,
140.0,35.0,30.0,-415.8,-31.3,-447.1,1293.7,40.0,
140.0,35.0,40.0,-436.0,-49.3,-485.3,1331.9,40.0,
40.0,10.0,10.0,-13.2,-2.7,-15.9,298.8,40.0,
40.0,10.0,20.0,-35.0,-26.5,-61.5,344.4,40.0,
40.0,10.0,30.0,-29.2,-50.4,-79.6,371.7,40.0,
40.0,10.0,40.0,-45.8,-74.2,-120.0,412.1,40.0,
60.0,15.0,10.0,-23.8,17.1,-6.7,419.0,50.0,
60.0,15.0,20.0,-49.2,-3.1,-52.3,469.1,30.0,
60.0,15.0,30.0,-73.0,-24.4,-97.4,518.7,30.0,
60.0,15.0,40.0,-100.6,-44.6,-145.2,566.5,20.0,
80.0,20.0,10.0,-30.3,46.4,16.1,528.0,50.0,
80.0,20.0,20.0,-57.2,22.6,-34.6,584.7,20.0,
80.0,20.0,30.0,-84.2,-1.3,-85.5,641.6,20.0,
80.0,20.0,40.0,-110.4,-24.5,-134.9,691.0,20.0,
100.0,25.0,10.0,53.6,128.6,182.2,613.6,70.0,
100.0,25.0,20.0,32.9,115.5,148.4,662.6,70.0,
100.0,25.0,30.0,12.1,94.7,106.8,704.2,70.0,
100.0,25.0,40.0,-8.6,74.0,65.4,745.6,60.0,
120.0,30.0,10.0,-7.3,118.6,111.3,800.0,50.0,
120.0,30.0,20.0,-25.3,95.5,70.2,841.1,50.0,
120.0,30.0,30.0,-43.9,71.6,27.7,883.6,50.0,
120.0,30.0,40.0,-62.5,47.8,-14.7,926.0,50.0,
140.0,35.0,10.0,-260.7,62.1,-198.6,1246.0,60.0,
140.0,35.0,20.0,-245.7,39.0,-206.7,1278.5,70.0,
140.0,35.0,30.0,-270.2,14.5,-255.7,1338.1,50.0,
140.0,35.0,40.0,-293.4,-8.7,-302.1,1384.5,50.0,
40.0,10.0,10.0,15.4,-7.6,7.8,223.8,50.0,
40.0,10.0,20.0,10.7,-13.8,-3.1,239.7,50.0,
40.0,10.0,30.0,-11.4,-20.0,-31.4,268.0,50.0,
40.0,10.0,40.0,-33.3,-26.2,-59.5,296.1,40.0,
60.0,15.0,10.0,-61.5,66.5,5.0,384.6,50.0,
60.0,15.0,20.0,-83.9,43.2,-40.7,434.8,50.0,
60.0,15.0,30.0,-77.9,22.2,-55.7,460.4,60.0,
60.0,15.0,40.0,-97.3,30.0,-67.3,477.1,50.0,
80.0,20.0,10.0,3.1,-55.6,-52.5,550.4,30.0,
80.0,20.0,20.0,-19.7,-77.4,-97.1,595.0,20.0,
80.0,20.0,30.0,-42.7,-103.5,-146.2,644.1,20.0,
80.0,20.0,40.0,-59.1,-91.6,-150.7,661.4,30.0,
100.0,25.0,10.0,82.3,-39.2,43.1,636.8,60.0,
100.0,25.0,20.0,66.8,-63.0,3.8,676.1,30.0,
100.0,25.0,30.0,51.3,-86.9,-35.6,730.7,30.0,
100.0,25.0,40.0,35.8,-103.1,-67.3,770.0,30.0,
120.0,30.0,10.0,-7.2,-104.9,-112.1,827.9,40.0,
120.0,30.0,20.0,-22.2,-125.0,-147.2,861.4,40.0,
120.0,30.0,30.0,-37.7,-145.8,-183.5,897.7,40.0,
120.0,30.0,40.0,-53.2,-166.5,-219.7,933.9,40.0,
140.0,35.0,10.0,-71.8,-417.4,-489.2,1263.1,40.0,
140.0,35.0,20.0,-91.9,-435.4,-527.3,1301.2,40.0,
140.0,35.0,30.0,-113.2,-454.6,-567.8,1341.7,40.0,
140.0,35.0,40.0,-133.4,-472.6,-606.0,1379.9,40.0,
40.0,10.0,10.0,33.2,0.6,33.8,238.9,70.0,
40.0,10.0,20.0,23.9,-21.2,2.7,273.0,60.0,
40.0,10.0,30.0,14.6,-43.3,-28.7,304.4,50.0,
40.0,10.0,40.0,5.2,-65.1,-59.9,335.6,40.0,
60.0,15.0,10.0,28.7,16.9,45.6,379.7,40.0,
60.0,15.0,20.0,3.3,-5.5,-2.2,425.9,20.0,
60.0,15.0,30.0,18.3,-26.3,-8.0,466.4,30.0,
60.0,15.0,40.0,-4.1,-48.7,-52.8,511.2,30.0,
80.0,20.0,10.0,-2.5,-26.7,-29.2,552.5,40.0,
80.0,20.0,20.0,-29.4,-35.4,-64.8,606.1,40.0,
80.0,20.0,30.0,-56.4,-54.4,-110.8,652.1,40.0,
80.0,20.0,40.0,-47.7,-74.6,-122.3,669.8,30.0,
100.0,25.0,10.0,6.4,-187.0,-180.6,778.8,50.0,
100.0,25.0,20.0,-15.3,-179.9,-195.2,817.3,40.0,
100.0,25.0,30.0,-37.0,-201.6,-238.6,860.7,40.0,
100.0,25.0,40.0,-43.5,-223.3,-266.8,904.1,40.0,
120.0,30.0,10.0,3.0,-68.9,-65.9,840.5,50.0,
120.0,30.0,20.0,49.7,-89.0,-39.3,834.8,50.0,
120.0,30.0,30.0,28.9,-100.7,-71.8,876.4,40.0,
120.0,30.0,40.0,8.2,-121.4,-113.2,917.8,40.0,
140.0,35.0,10.0,-227.5,-349.8,-577.3,1463.8,20.0,
140.0,35.0,20.0,-245.1,-329.3,-574.4,1472.4,30.0,
140.0,35.0,30.0,-274.9,-357.0,-631.9,1529.9,20.0,
140.0,35.0,40.0,-303.3,-383.2,-686.5,1584.5,20.0,
40.0,10.0,10.0,25.2,-2.6,22.6,250.1,50.0,
40.0,10.0,20.0,19.0,1.2,20.2,256.4,50.0,
40.0,10.0,30.0,12.8,-11.6,1.2,278.4,40.0,
40.0,10.0,40.0,6.6,-0.6,6.0,277.5,40.0,
60.0,15.0,10.0,66.5,25.9,92.4,334.3,60.0,
60.0,15.0,20.0,46.4,12.3,58.7,377.0,50.0,
60.0,15.0,30.0,48.6,21.9,70.5,390.3,50.0,
60.0,15.0,40.0,24.8,7.7,32.5,428.3,50.0,
80.0,20.0,10.0,94.3,9.3,103.6,484.7,50.0,
80.0,20.0,20.0,71.5,-7.3,64.2,530.1,40.0,
80.0,20.0,30.0,48.5,-28.1,20.4,579.9,40.0,
80.0,20.0,40.0,27.3,-48.3,-21.0,621.3,40.0,
100.0,25.0,10.0,78.5,-113.9,-35.4,658.7,40.0,
100.0,25.0,20.0,60.3,-137.7,-77.4,700.7,40.0,
100.0,25.0,30.0,36.4,-161.6,-125.2,748.5,40.0,
100.0,25.0,40.0,11.8,-170.2,-158.4,804.5,30.0,
120.0,30.0,10.0,58.0,-120.2,-62.2,796.4,40.0,
120.0,30.0,20.0,37.0,-141.2,-104.2,856.6,40.0,
120.0,30.0,30.0,15.3,-162.9,-147.6,900.0,40.0,
120.0,30.0,40.0,-6.4,-184.6,-191.0,952.5,40.0,
140.0,35.0,10.0,-171.9,-72.5,-244.4,1192.8,60.0,
140.0,35.0,20.0,-195.0,-87.5,-282.5,1230.9,60.0,
140.0,35.0,30.0,-219.5,-103.5,-323.0,1282.0,60.0,
140.0,35.0,40.0,-242.7,-118.5,-361.2,1320.2,50.0,
40.0,10.0,10.0,6.2,33.6,39.8,224.8,70.0,
40.0,10.0,20.0,26.6,32.3,58.9,230.7,70.0,
40.0,10.0,30.0,17.3,15.5,32.8,256.8,60.0,
40.0,10.0,40.0,8.0,-1.1,6.9,282.7,60.0,
60.0,15.0,10.0,44.1,-51.5,-7.4,393.8,60.0,
60.0,15.0,20.0,26.2,-76.9,-50.7,446.1,40.0,
60.0,15.0,30.0,2.8,-103.5,-100.7,496.1,30.0,
60.0,15.0,40.0,-19.6,-128.9,-148.5,543.9,30.0,
80.0,20.0,10.0,6.7,0.3,7.0,530.5,50.0,
80.0,20.0,20.0,21.3,-12.3,9.0,547.3,50.0,
80.0,20.0,30.0,7.0,-30.9,-23.9,586.2,50.0,
80.0,20.0,40.0,-12.4,-48.9,-61.3,623.6,50.0,
100.0,25.0,10.0,59.5,-28.1,31.4,651.0,40.0,
100.0,25.0,20.0,35.7,-46.7,-11.0,693.4,40.0,
100.0,25.0,30.0,15.3,-65.3,-50.0,732.4,40.0,
100.0,25.0,40.0,-11.4,-83.9,-95.3,777.7,30.0,
120.0,30.0,10.0,-18.0,-77.8,-95.8,953.5,40.0,
120.0,30.0,20.0,-41.1,-100.9,-142.0,998.2,40.0,
120.0,30.0,30.0,-65.0,-124.8,-189.8,1046.0,40.0,
120.0,30.0,40.0,-88.8,-148.6,-237.4,1093.6,40.0,
140.0,35.0,10.0,-677.7,-326.5,-1004.2,1828.3,40.0,
140.0,35.0,20.0,-700.8,-344.5,-1045.3,1890.6,40.0,
140.0,35.0,30.0,-725.3,-363.7,-1089.0,1934.3,40.0,
140.0,35.0,40.0,-748.5,-381.7,-1130.2,1975.5,40.0,
40.0,10.0,10.0,20.7,-23.2,-2.5,270.7,40.0,
40.0,10.0,20.0,8.2,-57.3,-49.1,317.1,30.0,
40.0,10.0,30.0,14.2,-77.2,-63.0,334.0,30.0,
40.0,10.0,40.0,1.8,-96.9,-95.1,366.1,30.0,
60.0,15.0,10.0,-36.7,21.5,-15.2,400.7,50.0,
60.0,15.0,20.0,-48.9,6.9,-42.0,436.5,40.0,
60.0,15.0,30.0,-74.4,-11.2,-85.6,480.1,40.0,
60.0,15.0,40.0,-66.6,-28.4,-95.0,495.5,30.0,
80.0,20.0,10.0,-3.8,37.9,34.1,557.4,30.0,
80.0,20.0,20.0,1.5,26.0,27.5,576.2,40.0,
80.0,20.0,30.0,-21.5,6.1,-15.4,619.1,40.0,
80.0,20.0,40.0,-43.9,-13.3,-57.2,660.9,40.0,
100.0,25.0,10.0,-23.4,67.4,44.0,652.5,50.0,
100.0,25.0,20.0,-46.9,41.5,-5.4,709.5,40.0,
100.0,25.0,30.0,-78.3,15.4,-62.9,774.6,40.0,
100.0,25.0,40.0,-109.4,-10.5,-119.9,831.6,30.0,
120.0,30.0,10.0,-63.9,-52.1,-116.0,924.4,30.0,
120.0,30.0,20.0,-96.3,-83.3,-179.6,988.0,30.0,
120.0,30.0,30.0,-86.1,-69.1,-155.2,983.4,30.0,
120.0,30.0,40.0,-114.1,-98.1,-212.2,1040.4,30.0,
140.0,35.0,10.0,26.9,-290.4,-263.5,1321.9,70.0,
140.0,35.0,20.0,5.9,-312.6,-306.7,1365.1,60.0,
140.0,35.0,30.0,-16.5,-336.0,-352.5,1410.9,60.0,
140.0,35.0,40.0,-37.5,-358.4,-395.9,1454.3,50.0,
40.0,10.0,10.0,18.9,-98.5,-79.6,303.1,30.0,
40.0,10.0,20.0,-0.9,-114.0,-114.9,347.4,10.0,
40.0,10.0,30.0,-23.9,-129.5,-153.4,385.9,10.0,
40.0,10.0,40.0,-46.9,-145.0,-191.9,424.4,10.0,
60.0,15.0,10.0,6.8,-88.8,-82.0,422.7,30.0,
60.0,15.0,20.0,-10.4,-100.8,-111.2,456.4,20.0,
60.0,15.0,30.0,-28.5,-119.3,-147.8,493.0,20.0,
60.0,15.0,40.0,-41.2,-138.7,-179.9,529.6,20.0,
80.0,20.0,10.0,-83.0,98.0,15.0,526.2,50.0,
80.0,20.0,20.0,-77.7,79.4,1.7,558.4,40.0,
80.0,20.0,30.0,-100.7,60.8,-39.9,600.0,40.0,
80.0,20.0,40.0,-123.1,42.8,-80.3,640.4,40.0,
100.0,25.0,10.0,-82.5,55.0,-27.5,669.6,70.0,
100.0,25.0,20.0,-98.0,27.0,-71.0,713.1,50.0,
100.0,25.0,30.0,-105.9,-1.3,-107.2,749.3,40.0,
100.0,25.0,40.0,-121.4,-29.3,-150.7,792.8,30.0,
120.0,30.0,10.0,-147.5,153.7,6.2,806.1,60.0,
120.0,30.0,20.0,-167.6,140.6,-27.0,866.3,60.0,
120.0,30.0,30.0,-188.4,117.6,-70.8,910.1,50.0,
120.0,30.0,40.0,-209.1,94.8,-114.3,953.6,50.0,
140.0,35.0,10.0,-297.8,-69.1,-366.9,1239.3,30.0,
140.0,35.0,20.0,-325.1,-97.3,-422.4,1294.8,30.0,
140.0,35.0,30.0,-353.8,-127.1,-480.9,1353.3,30.0,
140.0,35.0,40.0,-381.4,-144.9,-526.3,1398.7,30.0,
40.0,10.0,10.0,-24.9,-31.7,-56.6,297.9,40.0,
40.0,10.0,20.0,-40.7,-54.5,-95.2,339.5,20.0,
40.0,10.0,30.0,-58.4,-77.5,-135.9,383.2,10.0,
40.0,10.0,40.0,-76.0,-85.0,-161.0,417.3,20.0,
60.0,15.0,10.0,87.5,-15.6,71.9,366.8,70.0,
60.0,15.0,20.0,70.3,-37.1,33.2,410.0,60.0,
60.0,15.0,30.0,52.2,-63.7,-11.5,454.7,60.0,
60.0,15.0,40.0,35.0,-84.6,-49.6,497.3,50.0,
80.0,20.0,10.0,-38.8,25.0,-13.8,518.1,40.0,
80.0,20.0,20.0,-57.4,37.6,-19.8,542.3,30.0,
80.0,20.0,30.0,-76.0,22.1,-53.9,576.4,30.0,
80.0,20.0,40.0,-94.0,4.7,-89.3,611.8,30.0,
100.0,25.0,10.0,-17.9,8.0,-9.9,729.9,50.0,
100.0,25.0,20.0,-36.5,-21.0,-57.5,777.5,50.0,
100.0,25.0,30.0,-55.1,-50.2,-105.3,825.3,50.0,
100.0,25.0,40.0,-73.7,-80.0,-153.7,873.7,50.0,
120.0,30.0,10.0,15.3,-100.8,-85.5,903.8,40.0,
120.0,30.0,20.0,-12.9,-124.8,-137.7,974.2,40.0,
120.0,30.0,30.0,-42.1,-149.6,-191.7,1028.2,30.0,
120.0,30.0,40.0,-71.1,-174.4,-245.5,1082.0,30.0,
140.0,35.0,10.0,-284.6,-220.2,-504.8,1461.0,10.0,
140.0,35.0,20.0,-312.8,-246.3,-559.1,1515.3,10.0,
140.0,35.0,30.0,-342.6,-225.5,-568.1,1535.8,20.0,
