TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %,Median_CSV
120.0,30.0,10.0,-90.6,31.3,-59.3,894.5,60.0,
120.0,30.0,20.0,-113.7,13.3,-100.4,943.4,40.0,
120.0,30.0,30.0,-119.4,-5.3,-124.7,981.0,40.0,
40.0,10.0,10.0,-13.5,-127.5,-141.0,319.4,30.0,
40.0,10.0,20.0,-44.6,-141.0,-185.6,367.0,20.0,
40.0,10.0,30.0,-76.0,-154.7,-230.7,412.1,20.0,
60.0,15.0,10.0,-34.2,33.6,-0.6,375.0,40.0,
60.0,15.0,20.0,-58.8,23.9,-34.9,413.8,40.0,
60.0,15.0,30.0,-84.4,9.0,-75.4,458.8,40.0,
80.0,20.0,10.0,13.2,100.3,113.5,499.1,70.0,
80.0,20.0,20.0,-12.7,81.6,68.9,555.7,60.0,
80.0,20.0,30.0,-4.3,58.6,54.3,577.1,60.0,
100.0,25.0,10.0,-4.9,-17.8,-22.7,656.4,50.0,
100.0,25.0,20.0,-20.4,-30.9,-51.3,685.0,50.0,
100.0,25.0,30.0,-35.9,-44.1,-80.0,728.9,50.0,
120.0,30.0,10.0,-245.7,110.6,-135.1,906.4,40.0,
120.0,30.0,20.0,-225.4,95.6,-129.8,911.0,50.0,
120.0,30.0,30.0,-246.2,80.1,-166.1,947.3,50.0,
40.0,10.0,10.0,6.4,35.4,41.8,243.1,60.0,
40.0,10.0,20.0,-20.6,20.9,0.3,287.6,40.0,
40.0,10.0,30.0,-24.3,6.3,-18.0,309.1,40.0,
60.0,15.0,10.0,-63.6,66.1,2.5,430.8,50.0,
60.0,15.0,20.0,-84.2,40.7,-43.5,485.8,20.0,
60.0,15.0,30.0,-108.7,14.1,-94.6,536.9,20.0,
80.0,20.0,10.0,-157.1,60.2,-96.9,597.1,40.0,
80.0,20.0,20.0,-178.8,40.3,-138.5,650.7,30.0,
80.0,20.0,30.0,-200.5,14.2,-186.3,698.5,30.0,
100.0,25.0,10.0,-32.8,160.2,127.4,733.8,60.0,
100.0,25.0,20.0,-56.6,136.4,79.8,781.4,40.0,
100.0,25.0,30.0,-80.5,112.5,32.0,829.2,30.0,
120.0,30.0,10.0,-52.2,212.0,159.8,832.7,50.0,
120.0,30.0,20.0,-75.3,188.9,113.6,888.0,40.0,
120.0,30.0,30.0,-99.2,165.0,65.8,944.9,40.0,
40.0,10.0,10.0,-20.0,-31.8,-51.8,320.8,30.0,
40.0,10.0,20.0,-52.3,-33.2,-85.5,364.6,30.0,
40.0,10.0,30.0,-85.9,-72.8,-158.7,431.6,20.0,
60.0,15.0,10.0,-39.4,-30.6,-70.0,444.3,30.0,
60.0,15.0,20.0,-37.3,-53.0,-90.3,483.3,20.0,
60.0,15.0,30.0,-55.4,-76.4,-131.8,524.8,20.0,
80.0,20.0,10.0,-7.3,73.7,66.4,526.0,60.0,
80.0,20.0,20.0,-29.1,55.1,26.0,572.4,60.0,
80.0,20.0,30.0,-43.2,36.3,-6.9,617.3,60.0,
100.0,25.0,10.0,-48.4,19.8,-28.6,648.9,50.0,
100.0,25.0,20.0,-69.1,-9.2,-78.3,706.2,40.0,
100.0,25.0,30.0,-89.9,-38.4,-128.3,756.2,30.0,
120.0,30.0,10.0,-107.7,-44.9,-152.6,934.4,30.0,
120.0,30.0,20.0,-132.9,-76.1,-209.0,999.9,30.0,
120.0,30.0,30.0,-159.0,-108.4,-267.4,1058.3,20.0,
40.0,10.0,10.0,12.2,15.0,27.2,233.9,40.0,
40.0,10.0,20.0,-5.4,-0.5,-5.9,270.0,40.0,
40.0,10.0,30.0,-23.1,-16.0,-39.1,303.2,30.0,
60.0,15.0,10.0,-68.6,13.4,-55.2,427.3,20.0,
60.0,15.0,20.0,-102.2,-9.0,-111.2,487.8,20.0,
60.0,15.0,30.0,-132.8,-4.3,-137.1,537.2,20.0,
80.0,20.0,10.0,-90.4,-20.9,-111.3,637.1,50.0,
80.0,20.0,20.0,-123.5,-51.0,-174.5,706.3,50.0,
80.0,20.0,30.0,-156.9,-47.0,-203.9,741.9,40.0,
100.0,25.0,10.0,-52.4,72.6,20.2,682.3,50.0,
100.0,25.0,20.0,-71.0,45.7,-25.3,724.7,40.0,
100.0,25.0,30.0,-82.0,18.7,-63.3,767.3,40.0,
120.0,30.0,10.0,16.3,-3.4,12.9,815.5,40.0,
120.0,30.0,20.0,-1.7,-26.5,-28.2,856.6,30.0,
120.0,30.0,30.0,-20.3,-41.3,-61.6,899.1,30.0,
40.0,10.0,10.0,-9.1,-55.8,-64.9,294.6,20.0,
40.0,10.0,20.0,-41.3,-82.7,-124.0,356.7,20.0,
40.0,10.0,30.0,-46.1,-109.7,-155.8,395.4,10.0,
60.0,15.0,10.0,64.5,-58.6,5.9,404.5,50.0,
60.0,15.0,20.0,44.7,-90.1,-45.4,460.3,50.0,
60.0,15.0,30.0,21.3,-124.1,-102.8,517.7,40.0,
80.0,20.0,10.0,53.1,11.2,64.3,525.0,50.0,
80.0,20.0,20.0,38.3,-12.6,25.7,563.6,40.0,
80.0,20.0,30.0,17.5,-36.5,-19.0,608.3,40.0,
100.0,25.0,10.0,27.7,-10.8,16.9,695.9,50.0,
100.0,25.0,20.0,7.0,-17.3,-10.3,745.9,40.0,
100.0,25.0,30.0,-13.8,-39.0,-52.8,788.4,40.0,
120.0,30.0,10.0,1.2,-101.4,-100.2,840.1,40.0,
120.0,30.0,20.0,-13.8,-124.5,-138.3,884.3,40.0,
120.0,30.0,30.0,-29.3,-148.4,-177.7,920.6,40.0,
40.0,10.0,10.0,53.5,15.1,68.6,240.8,60.0,
40.0,10.0,20.0,34.5,6.1,40.6,278.0,60.0,
40.0,10.0,30.0,37.3,1.4,38.7,294.1,50.0,
60.0,15.0,10.0,43.1,-21.9,21.2,409.9,40.0,
60.0,15.0,20.0,13.3,-45.1,-31.8,467.4,40.0,
60.0,15.0,30.0,-17.5,-69.6,-87.1,527.2,30.0,
80.0,20.0,10.0,-99.8,-16.2,-116.0,570.4,30.0,
80.0,20.0,20.0,-126.7,-36.9,-163.6,618.0,30.0,
80.0,20.0,30.0,-111.6,-57.7,-169.3,635.4,30.0,
100.0,25.0,10.0,-24.0,21.5,-2.5,652.8,50.0,
100.0,25.0,20.0,-50.9,-1.3,-52.2,702.5,50.0,
100.0,25.0,30.0,-77.9,-24.3,-102.2,752.5,30.0,
120.0,30.0,10.0,39.0,-195.2,-156.2,965.1,30.0,
120.0,30.0,20.0,12.9,-220.4,-207.5,1013.4,30.0,
120.0,30.0,30.0,-14.1,-246.5,-260.6,1063.4,30.0,
40.0,10.0,10.0,-37.4,-38.6,-76.0,300.8,30.0,
40.0,10.0,20.0,-70.6,-50.0,-120.6,348.4,30.0,
40.0,10.0,30.0,-106.7,-61.5,-168.2,396.0,20.0,
60.0,15.0,10.0,-17.6,2.5,-15.1,379.7,60.0,
60.0,15.0,20.0,-43.0,-24.3,-67.3,436.4,40.0,
60.0,15.0,30.0,-69.6,-51.9,-121.5,490.6,40.0,
80.0,20.0,10.0,-24.8,96.1,71.3,471.0,70.0,
80.0,20.0,20.0,-42.4,85.3,42.9,523.4,60.0,
80.0,20.0,30.0,-60.1,62.3,2.2,564.1,60.0,
100.0,25.0,10.0,-33.6,25.3,-8.3,710.0,50.0,
100.0,25.0,20.0,-64.7,3.6,-61.1,766.7,40.0,
100.0,25.0,30.0,-96.1,-18.1,-114.2,819.8,30.0,
120.0,30.0,10.0,56.1,89.8,145.9,800.0,60.0,
120.0,30.0,20.0,40.6,77.9,118.5,836.5,60.0,
120.0,30.0,30.0,14.5,56.2,70.7,884.3,60.0,
40.0,10.0,10.0,-10.6,-12.0,-22.6,218.8,50.0,
40.0,10.0,20.0,-24.1,-23.4,-47.5,243.7,40.0,
40.0,10.0,30.0,-37.8,-34.9,-72.7,268.9,30.0,
60.0,15.0,10.0,36.8,-23.0,13.8,401.6,40.0,
60.0,15.0,20.0,9.2,-42.4,-33.2,453.1,30.0,
60.0,15.0,30.0,-19.5,-62.6,-82.1,502.0,30.0,
80.0,20.0,10.0,-77.9,30.9,-47.0,548.8,30.0,
80.0,20.0,20.0,-96.5,2.9,-93.6,595.2,30.0,
80.0,20.0,30.0,-115.1,21.1,-94.0,625.4,30.0,
100.0,25.0,10.0,-60.6,-14.4,-75.0,767.3,30.0,
100.0,25.0,20.0,-94.8,-38.2,-133.0,825.3,30.0,
100.0,25.0,30.0,-129.3,-62.1,-191.4,883.7,30.0,
120.0,30.0,10.0,-177.6,-169.5,-347.1,1042.3,20.0,
120.0,30.0,20.0,-160.3,-193.5,-353.8,1068.0,30.0,
120.0,30.0,30.0,-184.2,-218.3,-402.5,1116.7,30.0,
40.0,10.0,10.0,-49.4,-11.0,-60.4,313.5,30.0,
40.0,10.0,20.0,-66.0,-34.8,-100.8,356.9,20.0,
40.0,10.0,30.0,-57.9,-62.1,-120.0,379.3,20.0,
60.0,15.0,10.0,98.3,-96.3,2.0,406.4,40.0,
60.0,15.0,20.0,83.3,-111.3,-28.0,436.4,40.0,
60.0,15.0,30.0,76.3,-124.5,-48.2,470.1,40.0,
80.0,20.0,10.0,19.2,-84.6,-65.4,588.8,40.0,
80.0,20.0,20.0,-0.8,-73.0,-73.8,611.8,50.0,
80.0,20.0,30.0,-26.9,-85.4,-112.3,650.3,30.0,
100.0,25.0,10.0,-12.9,-78.4,-91.3,706.9,20.0,
100.0,25.0,20.0,-38.8,-102.2,-141.0,764.2,20.0,
100.0,25.0,30.0,-64.9,-126.1,-191.0,821.8,20.0,
120.0,30.0,10.0,-125.8,-82.7,-208.5,901.9,20.0,
120.0,30.0,20.0,-143.8,-106.7,-250.5,943.9,20.0,
120.0,30.0,30.0,-162.4,-122.4,-284.8,987.3,20.0,
40.0,10.0,10.0,-25.1,-13.2,-38.3,276.6,30.0,
40.0,10.0,20.0,-41.9,-33.9,-75.8,314.1,30.0,
40.0,10.0,30.0,-66.1,-33.2,-99.3,340.8,30.0,
60.0,15.0,10.0,-57.3,52.8,-4.5,405.2,50.0,
60.0,15.0,20.0,-87.9,29.0,-58.9,459.6,30.0,
60.0,15.0,30.0,-119.9,4.6,-115.3,516.0,20.0,
80.0,20.0,10.0,51.1,35.3,86.4,508.5,70.0,
80.0,20.0,20.0,40.2,17.5,57.7,549.2,60.0,
80.0,20.0,30.0,31.6,-6.4,25.2,587.7,50.0,
100.0,25.0,10.0,-68.6,34.7,-33.9,671.2,50.0,
100.0,25.0,20.0,-91.4,10.9,-80.5,725.4,40.0,
100.0,25.0,30.0,-114.4,-13.0,-127.4,772.3,30.0,
120.0,30.0,10.0,-205.2,67.2,-138.0,931.0,50.0,
120.0,30.0,20.0,-228.3,47.1,-181.2,983.3,40.0,
120.0,30.0,30.0,-252.2,26.3,-225.9,1028.0,30.0,
40.0,10.0,10.0,-54.7,3.8,-50.9,324.2,40.0,
40.0,10.0,20.0,-60.2,-18.0,-78.2,358.4,30.0,
40.0,10.0,30.0,-61.2,-40.1,-101.3,394.4,30.0,
60.0,15.0,10.0,-8.5,10.5,2.0,447.6,50.0,
60.0,15.0,20.0,-42.1,-19.7,-61.8,511.4,40.0,
60.0,15.0,30.0,-47.4,-53.7,-101.1,555.8,40.0,
80.0,20.0,10.0,10.4,49.5,59.9,563.9,40.0,
80.0,20.0,20.0,-6.5,26.7,20.2,603.6,40.0,
80.0,20.0,30.0,-29.5,3.7,-25.8,649.6,40.0,
100.0,25.0,10.0,32.8,4.7,37.5,683.6,50.0,
100.0,25.0,20.0,11.1,-21.2,-10.1,738.8,50.0,
100.0,25.0,30.0,-9.3,-47.3,-56.6,785.3,50.0,
120.0,30.0,10.0,167.1,-82.0,85.1,862.2,80.0,
120.0,30.0,20.0,147.0,-97.0,50.0,897.3,80.0,
120.0,30.0,30.0,126.2,-112.5,13.7,933.6,80.0,
40.0,10.0,10.0,49.7,-45.5,4.2,244.3,40.0,
40.0,10.0,20.0,35.2,-52.9,-17.7,273.9,40.0,
40.0,10.0,30.0,42.1,-75.0,-32.9,292.3,30.0,
60.0,15.0,10.0,37.2,43.1,80.3,370.4,70.0,
60.0,15.0,20.0,14.8,45.6,60.4,408.9,50.0,
60.0,15.0,30.0,20.8,58.0,78.8,411.6,60.0,
80.0,20.0,10.0,-51.8,77.4,25.6,505.6,50.0,
80.0,20.0,20.0,-58.3,89.7,31.4,509.3,50.0,
80.0,20.0,30.0,-75.1,72.0,-3.1,549.8,50.0,
100.0,25.0,10.0,-17.3,0.8,-16.5,657.1,50.0,
100.0,25.0,20.0,-43.2,-25.1,-68.3,708.9,40.0,
100.0,25.0,30.0,-63.6,-8.4,-72.0,723.4,40.0,
120.0,30.0,10.0,-53.5,28.8,-24.7,898.4,30.0,
120.0,30.0,20.0,-39.2,-1.2,-40.4,924.0,20.0,
120.0,30.0,30.0,-63.5,-37.9,-101.4,985.0,20.0,
40.0,10.0,10.0,-12.6,-8.6,-21.2,254.4,50.0,
40.0,10.0,20.0,-34.5,-20.0,-54.5,290.7,50.0,
40.0,10.0,30.0,-60.0,-31.5,-91.5,327.7,50.0,
60.0,15.0,10.0,-81.6,-39.6,-121.2,467.7,20.0,
60.0,15.0,20.0,-116.4,-47.5,-163.9,515.5,20.0,
60.0,15.0,30.0,-152.7,-78.3,-231.0,582.6,20.0,
80.0,20.0,10.0,21.6,-116.3,-94.7,555.2,40.0,
80.0,20.0,20.0,0.9,-137.0,-136.1,608.6,30.0,
80.0,20.0,30.0,-19.9,-157.8,-177.7,650.2,30.0,
100.0,25.0,10.0,-1.4,-19.2,-20.6,687.1,50.0,
100.0,25.0,20.0,-20.0,-37.8,-57.8,728.2,50.0,
100.0,25.0,30.0,-38.6,-56.4,-95.0,773.0,40.0,
120.0,30.0,10.0,1.4,-122.6,-121.2,900.6,40.0,
120.0,30.0,20.0,-13.6,-155.0,-168.6,955.6,40.0,
120.0,30.0,30.0,-29.1,-188.6,-217.7,1004.7,40.0,
40.0,10.0,10.0,-3.4,0.4,-3.0,296.2,50.0,
40.0,10.0,20.0,-35.5,-4.9,-40.4,342.2,40.0,
40.0,10.0,30.0,-23.9,0.1,-23.8,335.7,50.0,
60.0,15.0,10.0,7.3,6.7,14.0,412.7,60.0,
60.0,15.0,20.0,-22.5,-15.3,-37.8,464.5,40.0,
60.0,15.0,30.0,6.3,-39.6,-33.3,471.1,40.0,
80.0,20.0,10.0,17.3,-35.1,-17.8,576.2,50.0,
80.0,20.0,20.0,-6.6,-34.9,-41.5,607.9,50.0,
80.0,20.0,30.0,-29.1,-52.8,-81.9,660.3,40.0,
100.0,25.0,10.0,-14.6,19.5,4.9,715.9,60.0,
100.0,25.0,20.0,-43.6,-10.5,-54.1,782.5,30.0,
100.0,25.0,30.0,-72.8,-40.6,-113.4,849.4,30.0,
120.0,30.0,10.0,-112.1,1.7,-110.4,919.8,20.0,
120.0,30.0,20.0,-138.2,-24.4,-162.6,981.1,20.0,
120.0,30.0,30.0,-118.7,-51.4,-170.1,998.5,30.0,
40.0,10.0,10.0,-74.4,-5.1,-79.5,309.9,40.0,
40.0,10.0,20.0,-102.4,-23.0,-125.4,355.8,40.0,
40.0,10.0,30.0,-84.3,-42.9,-127.2,363.6,30.0,
60.0,15.0,10.0,-109.9,-30.5,-140.4,468.2,30.0,
60.0,15.0,20.0,-128.8,-28.2,-157.0,499.8,20.0,
60.0,15.0,30.0,-153.5,-54.8,-208.3,551.1,20.0,
80.0,20.0,10.0,-76.9,-32.5,-109.4,607.4,30.0,
80.0,20.0,20.0,-109.0,-31.3,-140.3,657.1,20.0,
80.0,20.0,30.0,-135.3,-58.3,-193.6,710.4,20.0,
100.0,25.0,10.0,-35.5,31.2,-4.3,726.8,60.0,
100.0,25.0,20.0,-62.4,7.4,-55.0,777.5,50.0,
100.0,25.0,30.0,-89.4,-16.5,-105.9,828.4,40.0,
120.0,30.0,10.0,26.3,-39.7,-13.4,914.0,50.0,
120.0,30.0,20.0,7.1,-60.7,-53.6,954.2,40.0,
120.0,30.0,30.0,-12.8,-82.4,-95.2,995.8,40.0,
40.0,10.0,10.0,55.6,-51.7,3.9,268.1,40.0,
40.0,10.0,20.0,59.5,-73.5,-14.0,289.0,40.0,
40.0,10.0,30.0,48.0,-95.6,-47.6,325.6,40.0,
60.0,15.0,10.0,91.0,-15.4,75.6,366.3,60.0,
60.0,15.0,20.0,74.6,-18.5,56.1,393.3,60.0,
60.0,15.0,30.0,86.9,-12.1,74.8,385.3,60.0,
80.0,20.0,10.0,176.2,33.9,210.1,447.5,70.0,
80.0,20.0,20.0,160.7,40.3,201.0,468.8,50.0,
80.0,20.0,30.0,151.2,22.6,173.8,502.0,50.0,
100.0,25.0,10.0,155.3,41.2,196.5,603.6,60.0,
100.0,25.0,20.0,136.7,25.7,162.4,652.9,50.0,
100.0,25.0,30.0,119.4,11.5,130.9,684.4,40.0,
120.0,30.0,10.0,53.0,7.9,60.9,878.4,60.0,
120.0,30.0,20.0,99.7,-10.3,89.4,899.8,60.0,
120.0,30.0,30.0,78.9,-36.4,42.5,955.8,60.0,
40.0,10.0,10.0,-33.1,-41.1,-74.2,267.8,30.0,
40.0,10.0,20.0,-38.7,-38.1,-76.8,276.8,40.0,
40.0,10.0,30.0,-57.8,-49.6,-107.4,310.4,40.0,
60.0,15.0,10.0,38.5,48.2,86.7,321.2,60.0,
60.0,15.0,20.0,20.5,35.0,55.5,366.3,60.0,
60.0,15.0,30.0,0.9,15.3,16.2,405.6,50.0,
80.0,20.0,10.0,-47.2,28.7,-18.5,535.2,30.0,
80.0,20.0,20.0,-65.8,10.9,-54.9,583.6,20.0,
80.0,20.0,30.0,-84.4,-13.2,-97.6,626.3,20.0,
100.0,25.0,10.0,-6.4,-66.2,-72.6,682.9,30.0,
100.0,25.0,20.0,-32.3,-87.9,-120.2,730.5,30.0,
100.0,25.0,30.0,-50.8,-109.6,-160.4,774.6,30.0,
120.0,30.0,10.0,6.0,-122.1,-116.1,839.0,30.0,
120.0,30.0,20.0,-15.0,-147.3,-162.3,892.8,30.0,
120.0,30.0,30.0,-36.7,-170.7,-207.4,947.0,30.0,
40.0,10.0,10.0,-9.5,-83.4,-92.9,305.7,20.0,
40.0,10.0,20.0,-14.0,-104.3,-118.3,334.3,10.0,
40.0,10.0,30.0,-21.6,-122.5,-144.1,370.0,10.0,
60.0,15.0,10.0,-27.2,-21.5,-48.7,430.9,30.0,
60.0,15.0,20.0,-55.6,-40.2,-95.8,481.9,30.0,
60.0,15.0,30.0,-85.5,-64.7,-150.2,539.9,30.0,
80.0,20.0,10.0,-65.4,-1.2,-66.6,598.5,40.0,
80.0,20.0,20.0,-87.2,-28.1,-115.3,653.2,20.0,
80.0,20.0,30.0,-113.3,-55.1,-168.4,706.3,20.0,
100.0,25.0,10.0,-3.3,99.3,96.0,644.7,60.0,
100.0,25.0,20.0,-24.0,83.1,59.1,704.4,40.0,
100.0,25.0,30.0,-44.8,59.2,14.4,749.1,40.0,
120.0,30.0,10.0,65.7,34.5,100.2,827.9,50.0,
120.0,30.0,20.0,47.7,6.9,54.6,873.5,40.0,
120.0,30.0,30.0,29.1,-24.5,4.6,923.5,40.0,
40.0,10.0,10.0,13.2,15.8,29.0,247.6,50.0,
40.0,10.0,20.0,17.9,8.4,26.3,279.3,60.0,
40.0,10.0,30.0,1.1,-11.5,-10.4,316.0,50.0,
60.0,15.0,10.0,34.0,43.9,77.9,388.4,60.0,
60.0,15.0,20.0,17.7,46.0,63.7,411.7,60.0,
60.0,15.0,30.0,-3.6,26.2,22.6,452.8,50.0,
80.0,20.0,10.0,-96.1,33.2,-62.9,608.0,30.0,
80.0,20.0,20.0,-127.2,9.4,-117.8,668.9,30.0,
80.0,20.0,30.0,-158.8,-14.5,-173.3,724.4,30.0,
100.0,25.0,10.0,-33.8,12.5,-21.3,752.1,40.0,
100.0,25.0,20.0,-58.5,-3.7,-62.2,808.2,30.0,
100.0,25.0,30.0,-85.5,-20.0,-105.5,859.1,30.0,
120.0,30.0,10.0,-35.1,-179.8,-214.9,966.9,20.0,
120.0,30.0,20.0,-47.0,-198.9,-245.9,1007.0,20.0,
120.0,30.0,30.0,-68.7,-228.1,-296.8,1057.9,20.0,
40.0,10.0,10.0,23.8,9.3,33.1,243.0,60.0,
40.0,10.0,20.0,2.0,-4.2,-2.2,278.3,60.0,
40.0,10.0,30.0,1.4,-17.9,-16.5,295.6,50.0,
60.0,15.0,10.0,-25.1,77.5,52.4,365.9,50.0,
60.0,15.0,20.0,-35.6,61.1,25.5,397.3,50.0,
60.0,15.0,30.0,-51.6,44.1,-7.5,434.8,50.0,
80.0,20.0,10.0,-7.1,-198.2,-205.3,636.2,20.0,
80.0,20.0,20.0,-9.0,-188.0,-197.0,646.4,10.0,
80.0,20.0,30.0,-35.1,-210.3,-245.4,694.8,10.0,
100.0,25.0,10.0,31.0,-62.9,-31.9,653.9,50.0,
100.0,25.0,20.0,14.8,-85.7,-70.9,700.5,50.0,
100.0,25.0,30.0,-9.1,-108.7,-117.8,755.0,40.0,
120.0,30.0,10.0,71.7,-121.7,-50.0,869.1,50.0,
120.0,30.0,20.0,42.6,-144.8,-102.2,939.5,40.0,
120.0,30.0,30.0,105.5,-168.7,-63.2,920.3,40.0,
40.0,10.0,10.0,-42.8,-71.2,-114.0,344.5,20.0,
40.0,10.0,20.0,-39.8,-94.0,-133.8,368.2,0.0,
40.0,10.0,30.0,-51.3,-95.5,-146.8,384.2,0.0,
60.0,15.0,10.0,18.6,-10.9,7.7,369.7,60.0,
60.0,15.0,20.0,0.0,-28.1,-28.1,410.0,40.0,
60.0,15.0,30.0,-19.2,-46.3,-65.5,447.4,40.0,
80.0,20.0,10.0,-27.2,98.2,71.0,473.4,60.0,
80.0,20.0,20.0,-51.0,80.6,29.6,514.8,60.0,
80.0,20.0,30.0,-74.9,62.9,-12.0,562.4,60.0,
100.0,25.0,10.0,-20.6,46.4,25.8,643.5,50.0,
100.0,25.0,20.0,-45.4,28.8,-16.6,685.9,40.0,
100.0,25.0,30.0,-70.2,11.1,-59.1,736.0,40.0,
120.0,30.0,10.0,-38.0,-122.1,-160.1,910.5,20.0,
120.0,30.0,20.0,-49.9,-147.3,-197.2,956.7,20.0,
120.0,30.0,30.0,-71.6,-173.4,-245.0,1013.6,20.0,
40.0,10.0,10.0,-25.1,-78.6,-103.7,295.0,20.0,
40.0,10.0,20.0,-50.3,-84.9,-135.2,332.5,20.0,
40.0,10.0,30.0,-57.8,-94.2,-152.0,353.2,20.0,
60.0,15.0,10.0,-15.1,7.5,-7.6,424.4,40.0,
60.0,15.0,20.0,-37.5,-14.9,-52.4,473.7,30.0,
60.0,15.0,30.0,-60.9,-38.3,-99.2,525.0,30.0,
80.0,20.0,10.0,11.1,7.9,19.0,521.3,50.0,
80.0,20.0,20.0,-12.7,-2.7,-15.4,567.7,50.0,
80.0,20.0,30.0,-36.6,-23.7,-60.3,618.6,50.0,
100.0,25.0,10.0,-81.4,69.0,-12.4,684.3,50.0,
100.0,25.0,20.0,-70.8,45.2,-25.6,706.1,40.0,
100.0,25.0,30.0,-87.1,44.1,-43.0,753.9,40.0,
120.0,30.0,10.0,-134.4,39.6,-94.8,888.1,40.0,
120.0,30.0,20.0,-157.5,21.6,-135.9,926.2,30.0,
120.0,30.0,30.0,-181.4,3.0,-178.4,965.6,30.0,
40.0,10.0,10.0,3.7,-14.6,-10.9,250.6,40.0,
40.0,10.0,20.0,-1.9,-12.9,-14.8,267.0,40.0,
40.0,10.0,30.0,-24.0,-27.5,-51.5,303.7,40.0,
60.0,15.0,10.0,53.2,-6.7,46.5,394.0,50.0,
60.0,15.0,20.0,33.0,-23.9,9.1,435.9,50.0,
60.0,15.0,30.0,11.7,-42.0,-30.3,475.3,40.0,
80.0,20.0,10.0,108.5,-25.6,82.9,522.7,50.0,
80.0,20.0,20.0,114.8,-40.3,74.5,555.3,60.0,
80.0,20.0,30.0,91.8,-61.1,30.7,599.1,60.0,
100.0,25.0,10.0,59.9,49.8,109.7,635.0,60.0,
100.0,25.0,20.0,36.1,33.6,69.7,690.2,50.0,
100.0,25.0,30.0,12.2,9.7,21.9,738.0,50.0,
120.0,30.0,10.0,-69.6,-83.8,-153.4,906.1,40.0,
120.0,30.0,20.0,-94.8,-104.8,-199.6,961.4,30.0,
120.0,30.0,30.0,-120.9,-126.5,-247.4,1009.2,30.0,
40.0,10.0,10.0,40.0,-94.9,-54.9,291.6,40.0,
40.0,10.0,20.0,34.7,-107.5,-72.8,315.7,40.0,
40.0,10.0,30.0,14.8,-98.8,-84.0,330.8,40.0,
60.0,15.0,10.0,38.2,-54.5,-16.3,369.7,50.0,
60.0,15.0,20.0,32.2,-70.9,-38.7,405.6,30.0,
60.0,15.0,30.0,16.2,-87.9,-71.7,438.6,30.0,
80.0,20.0,10.0,40.3,-48.2,-7.9,562.1,50.0,
80.0,20.0,20.0,24.8,-73.0,-48.2,602.4,40.0,
80.0,20.0,30.0,9.3,-97.8,-88.5,642.7,30.0,
100.0,25.0,10.0,-123.4,-47.9,-171.3,733.7,30.0,
100.0,25.0,20.0,-139.0,-76.9,-215.9,793.5,20.0,
100.0,25.0,30.0,-168.2,-98.5,-266.7,851.9,20.0,
120.0,30.0,10.0,-180.7,-51.2,-231.9,971.4,30.0,
120.0,30.0,20.0,-206.8,-79.4,-286.2,1034.8,30.0,
120.0,30.0,30.0,-233.8,-108.6,-342.4,1091.0,20.0,
40.0,10.0,10.0,-10.9,26.9,16.0,277.5,40.0,
40.0,10.0,20.0,-24.4,4.1,-20.3,313.8,40.0,
40.0,10.0,30.0,-35.1,-18.0,-53.1,349.6,40.0,
60.0,15.0,10.0,65.9,79.8,145.7,352.6,80.0,
60.0,15.0,20.0,46.5,58.4,104.9,393.4,70.0,
60.0,15.0,30.0,30.8,40.4,71.2,436.1,70.0,
80.0,20.0,10.0,14.3,108.7,123.0,502.0,70.0,
80.0,20.0,20.0,-11.6,93.2,81.6,555.4,70.0,
80.0,20.0,30.0,-31.7,77.7,46.0,597.0,60.0,
100.0,25.0,10.0,-24.6,114.4,89.8,719.8,60.0,
100.0,25.0,20.0,-41.8,93.7,51.9,769.8,50.0,
100.0,25.0,30.0,-26.0,72.9,46.9,787.9,60.0,
120.0,30.0,10.0,-203.6,163.9,-39.7,945.4,60.0,
120.0,30.0,20.0,-221.6,149.9,-71.7,986.5,60.0,
120.0,30.0,30.0,-240.2,169.8,-70.4,1004.2,50.0,
40.0,10.0,10.0,-22.2,-4.2,-26.4,290.2,40.0,
40.0,10.0,20.0,-21.5,-29.8,-51.3,321.3,30.0,
40.0,10.0,30.0,-39.2,-9.7,-48.9,340.3,30.0,
60.0,15.0,10.0,-68.7,59.8,-8.9,404.6,40.0,
60.0,15.0,20.0,-84.2,41.8,-42.4,442.6,30.0,
60.0,15.0,30.0,-104.4,53.5,-50.9,460.7,30.0,
80.0,20.0,10.0,23.3,42.8,66.1,500.4,60.0,
80.0,20.0,20.0,-2.6,19.0,16.4,568.1,40.0,
80.0,20.0,30.0,-28.7,-4.9,-33.6,624.1,30.0,
100.0,25.0,10.0,116.9,-23.8,93.1,649.1,60.0,
100.0,25.0,20.0,96.2,-36.2,60.0,682.2,60.0,
100.0,25.0,30.0,75.4,-41.0,34.4,723.0,60.0,
120.0,30.0,10.0,-119.7,32.1,-87.6,967.6,50.0,
120.0,30.0,20.0,-145.8,9.0,-136.8,1013.8,50.0,
120.0,30.0,30.0,-172.8,-14.9,-187.7,1061.7,30.0,
40.0,10.0,10.0,-11.7,9.6,-2.1,230.4,50.0,
40.0,10.0,20.0,-28.6,-2.8,-31.4,262.7,50.0,
40.0,10.0,30.0,-47.6,9.3,-38.3,275.6,50.0,
60.0,15.0,10.0,4.3,12.6,16.9,427.0,50.0,
