TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %
0.7999999999999999,0.1999999999999999,0.3,-10.5,21.0,10.5,425.5,70.0
0.8999999999999999,0.2249999999999999,0.1,-56.25,-12.75,-69.0,476.25,70.0
0.8999999999999999,0.2249999999999999,0.15,-22.12,-14.25,-36.38,458.25,70.0
0.8999999999999999,0.2249999999999999,0.2,-31.38,-23.5,-54.88,476.75,70.0
0.8999999999999999,0.2249999999999999,0.25,-40.62,23.38,-17.25,457.12,70.0
0.8999999999999999,0.2249999999999999,0.3,-49.88,18.38,-31.5,471.38,70.0
1.0,0.2499999999999999,0.1,-0.75,47.5,46.75,442.0,80.0
1.0,0.2499999999999999,0.15,-11.75,42.5,30.75,458.0,80.0
1.0,0.2499999999999999,0.2,-22.75,37.5,14.75,474.0,80.0
1.0,0.2499999999999999,0.25,-33.75,32.5,-1.25,490.0,80.0
1.0,0.2499999999999999,0.3,19.5,27.5,47.0,455.5,80.0
1.1,0.2749999999999999,0.1,10.12,-84.0,-73.88,606.0,60.0
1.1,0.2749999999999999,0.15,52.0,32.0,84.0,492.12,80.0
1.1,0.2749999999999999,0.2,46.88,84.88,131.75,458.12,80.0
1.1,0.2749999999999999,0.25,37.62,82.38,120.0,469.88,80.0
1.1,0.2749999999999999,0.3,28.38,79.88,108.25,481.62,80.0
1.1999999999999995,0.2999999999999999,0.1,-33.0,-148.5,-181.5,715.5,60.0
1.1999999999999995,0.2999999999999999,0.15,-46.5,-93.75,-140.25,698.25,60.0
1.1999999999999995,0.2999999999999999,0.2,-60.0,-105.5,-165.5,723.5,50.0
1.1999999999999995,0.2999999999999999,0.25,-73.5,-43.25,-116.75,691.25,60.0
1.1999999999999995,0.2999999999999999,0.3,-87.0,-52.5,-139.5,714.0,60.0
1.2999999999999998,0.3249999999999999,0.1,-29.75,-25.25,-55.0,666.0,70.0
1.2999999999999998,0.3249999999999999,0.15,-39.75,-36.25,-76.0,687.0,70.0
1.2999999999999998,0.3249999999999999,0.2,36.12,-47.25,-11.12,640.0,80.0
1.2999999999999998,0.3249999999999999,0.25,26.88,-53.38,-26.5,655.38,80.0
1.2999999999999998,0.3249999999999999,0.3,17.62,17.25,34.88,620.0,80.0
1.4,0.35,0.1,-30.5,4.25,-26.25,705.25,70.0
1.4,0.35,0.15,-42.25,-8.5,-50.75,729.75,70.0
1.4,0.35,0.2,-54.0,-21.25,-75.25,754.25,70.0
1.4,0.35,0.25,-65.75,-34.0,-99.75,778.75,70.0
1.4,0.35,0.3,37.25,-46.75,-9.5,742.75,70.0
1.4999999999999996,0.3749999999999999,0.1,98.75,62.38,161.12,652.62,80.0
1.4999999999999996,0.3749999999999999,0.15,93.75,51.38,145.12,668.62,80.0
1.4999999999999996,0.3749999999999999,0.2,88.75,40.38,129.12,684.62,80.0
1.4999999999999996,0.3749999999999999,0.25,83.75,29.38,113.12,700.62,80.0
1.4999999999999996,0.3749999999999999,0.3,78.75,18.38,97.12,716.62,80.0
1.5999999999999996,0.3999999999999999,0.1,10.5,-53.0,-42.5,852.5,70.0
1.5999999999999996,0.3999999999999999,0.15,-1.25,-46.5,-47.75,877.75,70.0
1.5999999999999996,0.3999999999999999,0.2,-13.0,-60.0,-73.0,903.0,70.0
1.5999999999999996,0.3999999999999999,0.25,69.75,-73.5,-3.75,855.75,70.0
1.5999999999999996,0.3999999999999999,0.3,60.5,-87.0,-26.5,878.5,70.0
1.6999999999999995,0.4249999999999999,0.1,-152.5,-191.38,-343.88,1077.0,50.0
1.6999999999999995,0.4249999999999999,0.15,-133.0,-128.75,-261.75,1018.25,50.0
1.6999999999999995,0.4249999999999999,0.2,-149.0,-140.5,-289.5,1046.0,50.0
1.6999999999999995,0.4249999999999999,0.25,-77.88,-105.75,-183.62,984.75,60.0
1.6999999999999995,0.4249999999999999,0.3,-89.62,-119.25,-208.88,1010.0,60.0
1.7999999999999998,0.4499999999999999,0.1,-111.75,-163.5,-275.25,1130.25,60.0
1.7999999999999998,0.4499999999999999,0.15,-126.0,-177.75,-303.75,1158.75,60.0
1.7999999999999998,0.4499999999999999,0.2,-140.25,-192.0,-332.25,1187.25,60.0
1.7999999999999998,0.4499999999999999,0.25,-147.75,-183.75,-331.5,1209.0,60.0
1.7999999999999998,0.4499999999999999,0.3,-138.0,-102.75,-240.75,1143.0,60.0
1.9,0.4749999999999998,0.1,6.25,-131.75,-125.5,1077.88,70.0
1.9,0.4749999999999998,0.15,-7.25,-147.75,-155.0,1107.38,70.0
1.9,0.4749999999999998,0.2,-20.75,-163.75,-184.5,1136.88,70.0
1.9,0.4749999999999998,0.25,-34.25,-179.75,-214.0,1166.38,70.0
1.9,0.4749999999999998,0.3,-47.75,-195.75,-243.5,1195.88,70.0
2.0,0.4999999999999999,0.1,-33.0,-121.0,-154.0,1191.5,60.0
2.0,0.4999999999999999,0.15,-50.75,-135.25,-186.0,1223.5,60.0
2.0,0.4999999999999999,0.2,-68.5,-149.5,-218.0,1255.5,60.0
2.0,0.4999999999999999,0.25,-86.25,-163.75,-250.0,1287.5,60.0
2.0,0.4999999999999999,0.3,-104.0,-178.0,-282.0,1319.5,60.0
0.4,0.1,0.1,170.5,98.5,269.0,247.5,70.0
0.4,0.1,0.15,193.25,119.0,312.25,216.25,90.0
0.4,0.1,0.2,189.0,114.0,303.0,225.5,90.0
0.4,0.1,0.25,184.75,142.0,326.75,207.25,90.0
0.4,0.1,0.3,180.5,139.5,320.0,214.0,90.0
0.5,0.125,0.1,80.5,178.38,258.88,294.25,90.0
0.5,0.125,0.15,67.0,206.25,273.25,286.12,80.0
0.5,0.125,0.2,53.5,206.25,259.75,299.62,80.0
0.5,0.125,0.25,78.12,206.25,284.38,281.25,80.0
0.5,0.125,0.3,73.38,206.25,279.62,292.25,80.0
0.6,0.15,0.1,58.0,68.25,126.25,437.75,50.0
0.6,0.15,0.15,87.75,55.5,143.25,430.5,60.0
0.6,0.15,0.2,76.0,42.75,118.75,455.0,60.0
0.6,0.15,0.25,64.25,74.5,138.75,447.0,60.0
0.6,0.15,0.3,52.5,66.0,118.5,467.25,60.0
0.7,0.175,0.1,7.12,31.62,38.75,435.5,70.0
0.7,0.175,0.15,0.62,16.38,17.0,457.25,70.0
0.7,0.175,0.2,-11.12,1.12,-10.0,484.25,70.0
0.7,0.175,0.25,25.5,36.88,62.38,432.0,70.0
0.7,0.175,0.3,18.0,25.88,43.88,450.5,70.0
0.7999999999999999,0.1999999999999999,0.1,-21.5,-63.5,-85.0,524.0,60.0
0.7999999999999999,0.1999999999999999,0.15,-33.25,-67.75,-101.0,550.0,60.0
0.7999999999999999,0.1999999999999999,0.2,-45.0,-31.0,-76.0,536.0,60.0
0.7999999999999999,0.1999999999999999,0.25,-56.75,-42.75,-99.5,559.5,60.0
0.7999999999999999,0.1999999999999999,0.3,-68.5,-54.5,-123.0,583.0,60.0
0.8999999999999999,0.2249999999999999,0.1,-99.5,-115.0,-214.5,619.5,60.0
0.8999999999999999,0.2249999999999999,0.15,-115.5,-127.5,-243.0,648.0,60.0
0.8999999999999999,0.2249999999999999,0.2,-131.5,-140.0,-271.5,676.5,60.0
0.8999999999999999,0.2249999999999999,0.25,-88.0,-82.62,-170.62,637.5,70.0
0.8999999999999999,0.2249999999999999,0.3,-99.75,-31.5,-131.25,610.5,70.0
1.0,0.2499999999999999,0.1,-119.5,-149.75,-269.25,669.25,50.0
1.0,0.2499999999999999,0.15,-135.5,-164.0,-299.5,699.5,50.0
1.0,0.2499999999999999,0.2,-95.75,-178.25,-274.0,694.0,50.0
1.0,0.2499999999999999,0.25,-107.5,-192.5,-300.0,720.0,50.0
1.0,0.2499999999999999,0.3,-119.25,-206.75,-326.0,746.0,50.0
1.1,0.2749999999999999,0.1,-8.88,-65.75,-74.62,612.25,70.0
1.1,0.2749999999999999,0.15,-18.12,-83.5,-101.62,639.25,70.0
1.1,0.2749999999999999,0.2,-27.38,-101.25,-128.62,666.25,70.0
1.1,0.2749999999999999,0.25,-36.62,-119.0,-155.62,693.25,60.0
1.1,0.2749999999999999,0.3,22.25,-136.75,-114.5,667.25,60.0
1.1999999999999995,0.2999999999999999,0.1,-32.5,-66.0,-98.5,737.5,60.0
1.1999999999999995,0.2999999999999999,0.15,39.75,-80.25,-40.5,709.5,70.0
1.1999999999999995,0.2999999999999999,0.2,30.5,-94.5,-64.0,733.0,70.0
1.1999999999999995,0.2999999999999999,0.25,21.25,-108.75,-87.5,756.5,70.0
1.1999999999999995,0.2999999999999999,0.3,16.5,-123.0,-106.5,775.5,70.0
1.2999999999999998,0.3249999999999999,0.1,-41.62,-106.25,-147.88,791.38,60.0
1.2999999999999998,0.3249999999999999,0.15,-55.12,-102.5,-157.62,817.38,60.0
1.2999999999999998,0.3249999999999999,0.2,-68.62,-115.0,-183.62,843.38,60.0
1.2999999999999998,0.3249999999999999,0.25,-82.12,-127.5,-209.62,869.38,60.0
1.2999999999999998,0.3249999999999999,0.3,-9.12,-58.38,-67.5,766.25,70.0
1.4,0.35,0.1,106.0,-154.5,-48.5,836.0,70.0
1.4,0.35,0.15,94.25,-168.75,-74.5,862.0,70.0
1.4,0.35,0.2,82.5,-183.0,-100.5,888.0,70.0
1.4,0.35,0.25,70.75,-197.25,-126.5,914.0,70.0
1.4,0.35,0.3,59.0,-211.5,-152.5,940.0,60.0
1.4999999999999996,0.3749999999999999,0.1,81.5,-148.25,-66.75,873.0,60.0
1.4999999999999996,0.3749999999999999,0.15,69.75,-164.25,-94.5,900.75,60.0
1.4999999999999996,0.3749999999999999,0.2,58.0,-180.25,-122.25,928.5,60.0
1.4999999999999996,0.3749999999999999,0.25,61.88,-196.25,-134.38,940.62,60.0
1.4999999999999996,0.3749999999999999,0.3,48.38,-204.0,-155.62,961.88,60.0
1.5999999999999996,0.3999999999999999,0.1,68.5,-129.5,-61.0,911.0,80.0
1.5999999999999996,0.3999999999999999,0.15,56.75,-147.25,-90.5,940.5,70.0
1.5999999999999996,0.3999999999999999,0.2,45.0,-165.0,-120.0,970.0,70.0
1.5999999999999996,0.3999999999999999,0.25,33.25,-182.75,-149.5,999.5,70.0
1.5999999999999996,0.3999999999999999,0.3,21.5,-200.5,-179.0,1029.0,60.0
1.6999999999999995,0.4249999999999999,0.1,73.5,-86.5,-13.0,1022.38,70.0
1.6999999999999995,0.4249999999999999,0.15,153.88,-104.25,49.62,983.12,80.0
1.6999999999999995,0.4249999999999999,0.2,142.12,-122.0,20.12,1012.62,70.0
1.6999999999999995,0.4249999999999999,0.25,130.38,-139.75,-9.38,1042.12,70.0
1.6999999999999995,0.4249999999999999,0.3,118.62,-157.5,-38.88,1071.62,70.0
1.7999999999999998,0.4499999999999999,0.1,76.0,-107.25,-31.25,1111.25,70.0
1.7999999999999998,0.4499999999999999,0.15,60.0,-104.25,-44.25,1124.25,70.0
1.7999999999999998,0.4499999999999999,0.2,130.75,-120.25,10.5,1092.0,70.0
1.7999999999999998,0.4499999999999999,0.25,223.75,-136.25,87.5,1039.75,80.0
1.7999999999999998,0.4499999999999999,0.3,214.5,-45.0,169.5,1005.0,80.0
1.9,0.4749999999999998,0.1,-28.5,-254.12,-282.62,1208.88,60.0
1.9,0.4749999999999998,0.15,-17.12,-268.38,-285.5,1211.75,60.0
1.9,0.4749999999999998,0.2,-33.12,-282.62,-315.75,1242.0,60.0
1.9,0.4749999999999998,0.25,-49.12,-281.88,-331.0,1257.25,60.0
1.9,0.4749999999999998,0.3,-65.12,-297.88,-363.0,1289.25,60.0
2.0,0.4999999999999999,0.1,95.0,-225.0,-130.0,1220.0,70.0
2.0,0.4999999999999999,0.15,85.0,-237.5,-152.5,1242.5,70.0
2.0,0.4999999999999999,0.2,93.0,-250.0,-157.0,1247.0,70.0
2.0,0.4999999999999999,0.25,81.25,-262.5,-181.25,1271.25,70.0
2.0,0.4999999999999999,0.3,69.5,-275.0,-205.5,1295.5,70.0
0.4,0.1,0.1,31.5,52.5,84.0,282.0,70.0
0.4,0.1,0.15,20.5,39.0,59.5,306.5,70.0
0.4,0.1,0.2,9.5,25.5,35.0,331.0,70.0
0.4,0.1,0.25,-1.5,12.0,10.5,355.5,70.0
0.4,0.1,0.3,-12.5,-1.5,-14.0,380.0,70.0
0.5,0.125,0.1,110.88,125.5,236.38,346.75,70.0
0.5,0.125,0.15,101.62,112.0,213.62,369.5,70.0
0.5,0.125,0.2,92.38,98.5,190.88,392.25,60.0
0.5,0.125,0.25,83.12,85.0,168.12,415.0,60.0
0.5,0.125,0.3,73.88,114.0,187.88,405.25,60.0
0.6,0.15,0.1,153.5,148.25,301.75,412.25,50.0
0.6,0.15,0.15,141.75,136.5,278.25,435.75,50.0
0.6,0.15,0.2,130.0,124.75,254.75,459.25,50.0
0.6,0.15,0.25,120.5,120.5,241.0,480.5,50.0
0.6,0.15,0.3,108.75,108.75,217.5,504.0,50.0
0.7,0.175,0.1,42.12,29.0,71.12,397.88,70.0
0.7,0.175,0.15,28.62,15.5,44.12,424.88,70.0
0.7,0.175,0.2,15.12,2.0,17.12,451.88,70.0
0.7,0.175,0.25,50.0,-11.5,38.5,441.88,70.0
0.7,0.175,0.3,40.75,-25.0,15.75,464.62,60.0
0.7999999999999999,0.1999999999999999,0.1,50.0,15.5,65.5,453.5,60.0
0.7999999999999999,0.1999999999999999,0.15,36.5,3.75,40.25,478.75,60.0
0.7999999999999999,0.1999999999999999,0.2,33.0,-8.0,25.0,504.0,60.0
0.7999999999999999,0.1999999999999999,0.25,19.5,-19.75,-0.25,529.25,60.0
0.7999999999999999,0.1999999999999999,0.3,6.0,-31.5,-25.5,554.5,60.0
0.8999999999999999,0.2249999999999999,0.1,-84.75,-54.5,-139.25,589.25,50.0
0.8999999999999999,0.2249999999999999,0.15,-99.0,-70.5,-169.5,619.5,50.0
0.8999999999999999,0.2249999999999999,0.2,-113.25,-86.5,-199.75,649.75,50.0
0.8999999999999999,0.2249999999999999,0.25,-68.88,-46.38,-115.25,595.62,60.0
0.8999999999999999,0.2249999999999999,0.3,-80.62,-58.12,-138.75,619.12,60.0
1.0,0.2499999999999999,0.1,0.0,-84.75,-84.75,648.5,70.0
1.0,0.2499999999999999,0.15,-10.0,-99.0,-109.0,672.75,60.0
1.0,0.2499999999999999,0.2,-20.0,-113.25,-133.25,697.0,60.0
1.0,0.2499999999999999,0.25,-30.0,-127.5,-157.5,721.25,60.0
1.0,0.2499999999999999,0.3,51.25,-141.75,-90.5,699.25,70.0
1.1,0.2749999999999999,0.1,77.12,70.25,147.38,558.0,90.0
1.1,0.2749999999999999,0.15,69.62,62.75,132.38,573.0,90.0
1.1,0.2749999999999999,0.2,62.12,55.25,117.38,588.0,90.0
1.1,0.2749999999999999,0.25,54.62,47.75,102.38,603.0,80.0
1.1,0.2749999999999999,0.3,47.12,40.25,87.38,618.0,70.0
1.1999999999999995,0.2999999999999999,0.1,-2.5,38.0,35.5,686.0,80.0
1.1999999999999995,0.2999999999999999,0.15,-14.25,26.25,12.0,709.5,80.0
1.1999999999999995,0.2999999999999999,0.2,-26.0,86.0,60.0,678.0,70.0
1.1999999999999995,0.2999999999999999,0.25,-37.75,76.75,39.0,699.0,70.0
1.1999999999999995,0.2999999999999999,0.3,-49.5,67.5,18.0,720.0,70.0
1.2999999999999998,0.3249999999999999,0.1,4.12,148.75,152.88,747.38,90.0
1.2999999999999998,0.3249999999999999,0.15,-7.62,137.0,129.38,770.88,90.0
1.2999999999999998,0.3249999999999999,0.2,-10.12,125.25,115.12,785.12,90.0
1.2999999999999998,0.3249999999999999,0.25,-23.62,113.5,89.88,810.38,90.0
1.2999999999999998,0.3249999999999999,0.3,-37.12,183.38,146.25,771.88,90.0
1.4,0.35,0.1,-84.5,87.0,2.5,863.75,80.0
1.4,0.35,0.15,-100.5,138.0,37.5,851.5,80.0
1.4,0.35,0.2,-45.25,126.25,81.0,844.75,90.0
1.4,0.35,0.25,-57.0,114.5,57.5,868.25,90.0
1.4,0.35,0.3,-68.75,102.75,34.0,891.75,90.0
1.4999999999999996,0.3749999999999999,0.1,-44.88,86.12,41.25,905.62,80.0
1.4999999999999996,0.3749999999999999,0.15,-62.62,70.12,7.5,939.38,80.0
1.4999999999999996,0.3749999999999999,0.2,-80.38,54.12,-26.25,973.12,70.0
1.4999999999999996,0.3749999999999999,0.25,-79.38,43.75,-35.62,1001.25,70.0
1.4999999999999996,0.3749999999999999,0.3,-97.12,27.75,-69.38,1035.0,60.0
1.5999999999999996,0.3999999999999999,0.1,14.0,115.0,129.0,911.0,90.0
1.5999999999999996,0.3999999999999999,0.15,72.75,101.5,174.25,891.75,90.0
1.5999999999999996,0.3999999999999999,0.2,153.0,88.0,241.0,845.0,90.0
1.5999999999999996,0.3999999999999999,0.25,143.75,94.5,238.25,867.75,90.0
1.5999999999999996,0.3999999999999999,0.3,134.5,81.0,215.5,890.5,90.0
1.6999999999999995,0.4249999999999999,0.1,-14.38,21.12,6.75,1087.62,80.0
1.6999999999999995,0.4249999999999999,0.15,-5.62,5.12,-0.5,1116.12,80.0
1.6999999999999995,0.4249999999999999,0.2,2.5,86.25,88.75,1048.12,90.0
1.6999999999999995,0.4249999999999999,0.25,-11.75,72.75,61.0,1075.88,90.0
1.6999999999999995,0.4249999999999999,0.3,76.12,59.25,135.38,1022.75,90.0
1.7999999999999998,0.4499999999999999,0.1,27.25,-6.0,21.25,1081.25,80.0
1.7999999999999998,0.4499999999999999,0.15,17.25,-3.0,14.25,1088.25,80.0
1.7999999999999998,0.4499999999999999,0.2,7.25,-19.0,-11.75,1114.25,80.0
1.7999999999999998,0.4499999999999999,0.25,-2.75,-35.0,-37.75,1140.25,80.0
1.7999999999999998,0.4499999999999999,0.3,-12.75,-51.0,-63.75,1166.25,70.0
1.9,0.4749999999999998,0.1,-44.88,17.88,-27.0,1098.12,70.0
1.9,0.4749999999999998,0.15,-32.88,1.88,-31.0,1125.88,60.0
1.9,0.4749999999999998,0.2,-44.62,76.5,31.88,1093.88,70.0
1.9,0.4749999999999998,0.25,-56.38,64.75,8.38,1117.38,70.0
1.9,0.4749999999999998,0.3,-68.12,76.75,8.62,1140.88,70.0
2.0,0.4999999999999999,0.1,-208.5,-37.0,-245.5,1270.5,60.0
2.0,0.4999999999999999,0.15,-197.75,-28.0,-225.75,1300.75,60.0
2.0,0.4999999999999999,0.2,-212.0,-44.0,-256.0,1331.0,50.0
2.0,0.4999999999999999,0.25,-226.25,-60.0,-286.25,1361.25,50.0
2.0,0.4999999999999999,0.3,-240.5,-76.0,-316.5,1391.5,50.0
0.4,0.1,0.1,61.0,74.5,135.5,250.5,70.0
0.4,0.1,0.15,53.5,67.75,121.25,264.75,60.0
0.4,0.1,0.2,46.0,91.5,137.5,254.0,70.0
0.4,0.1,0.25,86.5,87.25,173.75,238.25,80.0
0.4,0.1,0.3,86.5,84.5,171.0,246.0,80.0
0.5,0.125,0.1,50.88,69.0,119.88,353.25,60.0
0.5,0.125,0.15,71.25,59.75,131.0,350.88,70.0
0.5,0.125,0.2,63.75,56.75,120.5,367.62,70.0
0.5,0.125,0.25,56.25,47.5,103.75,384.38,70.0
0.5,0.125,0.3,48.75,35.88,84.62,403.5,70.0
0.6,0.15,0.1,43.75,92.0,135.75,433.5,70.0
0.6,0.15,0.15,28.5,80.25,108.75,460.5,60.0
0.6,0.15,0.2,13.25,68.5,81.75,487.5,50.0
0.6,0.15,0.25,87.0,100.0,187.0,410.0,70.0
0.6,0.15,0.3,80.25,90.75,171.0,426.0,70.0
0.7,0.175,0.1,79.5,37.12,116.62,448.62,70.0
0.7,0.175,0.15,70.25,19.38,89.62,475.62,70.0
0.7,0.175,0.2,61.0,1.62,62.62,502.62,70.0
0.7,0.175,0.25,60.5,34.88,95.38,490.88,70.0
0.7,0.175,0.3,103.0,21.38,124.38,474.12,80.0
0.7999999999999999,0.1999999999999999,0.1,-25.5,-42.0,-67.5,547.5,50.0
0.7999999999999999,0.1999999999999999,0.15,-39.75,-58.0,-97.75,577.75,50.0
0.7999999999999999,0.1999999999999999,0.2,-3.0,-74.0,-77.0,578.0,60.0
0.7999999999999999,0.1999999999999999,0.25,-14.75,-90.0,-104.75,605.75,60.0
0.7999999999999999,0.1999999999999999,0.3,-17.0,-46.5,-63.5,588.5,70.0
0.8999999999999999,0.2249999999999999,0.1,-6.12,-137.5,-143.62,593.62,60.0
0.8999999999999999,0.2249999999999999,0.15,-22.12,-144.0,-166.12,616.12,60.0
0.8999999999999999,0.2249999999999999,0.2,-38.12,-158.25,-196.38,646.38,60.0
0.8999999999999999,0.2249999999999999,0.25,-54.12,-172.5,-226.62,676.62,60.0
0.8999999999999999,0.2249999999999999,0.3,-70.12,-125.62,-195.75,658.12,60.0
1.0,0.2499999999999999,0.1,-25.75,-133.5,-159.25,640.5,60.0
1.0,0.2499999999999999,0.15,-41.75,-147.75,-189.5,670.75,60.0
1.0,0.2499999999999999,0.2,-57.75,-162.0,-219.75,701.0,50.0
1.0,0.2499999999999999,0.25,-73.75,-172.5,-246.25,727.5,50.0
1.0,0.2499999999999999,0.3,-89.75,-172.25,-262.0,755.75,50.0
1.1,0.2749999999999999,0.1,-10.0,-62.88,-72.88,698.5,60.0
1.1,0.2749999999999999,0.15,-26.0,-77.12,-103.12,728.75,60.0
1.1,0.2749999999999999,0.2,-42.0,-25.0,-67.0,706.38,60.0
1.1,0.2749999999999999,0.25,-58.0,-9.25,-67.25,734.12,60.0
1.1,0.2749999999999999,0.3,-74.0,-21.0,-95.0,761.88,60.0
1.1999999999999995,0.2999999999999999,0.1,19.5,-58.5,-39.0,714.0,70.0
1.1999999999999995,0.2999999999999999,0.15,6.0,-72.75,-66.75,741.75,70.0
1.1999999999999995,0.2999999999999999,0.2,-7.5,-87.0,-94.5,769.5,70.0
1.1999999999999995,0.2999999999999999,0.25,-21.0,-27.25,-48.25,738.25,70.0
1.1999999999999995,0.2999999999999999,0.3,-34.5,-39.0,-73.5,763.5,70.0
1.2999999999999998,0.3249999999999999,0.1,-90.75,31.75,-59.0,749.62,70.0
1.2999999999999998,0.3249999999999999,0.15,-103.62,36.25,-67.38,774.25,70.0
1.2999999999999998,0.3249999999999999,0.2,-121.38,24.5,-96.88,803.75,70.0
1.2999999999999998,0.3249999999999999,0.25,-134.25,29.0,-105.25,828.38,70.0
1.2999999999999998,0.3249999999999999,0.3,-152.0,17.25,-134.75,857.88,70.0
1.4,0.35,0.1,-56.5,-34.0,-90.5,813.25,60.0
1.4,0.35,0.15,-67.25,-28.25,-95.5,835.75,60.0
1.4,0.35,0.2,-83.25,-40.0,-123.25,863.5,60.0
1.4,0.35,0.25,-94.0,-34.25,-128.25,886.0,70.0
1.4,0.35,0.3,-110.0,-46.0,-156.0,913.75,70.0
1.4999999999999996,0.3749999999999999,0.1,-90.62,-63.88,-154.5,951.38,70.0
1.4999999999999996,0.3749999999999999,0.15,-103.12,-79.88,-183.0,979.88,70.0
1.4999999999999996,0.3749999999999999,0.2,-103.88,-20.75,-124.62,945.88,70.0
1.4999999999999996,0.3749999999999999,0.25,-118.12,-32.5,-150.62,971.88,70.0
1.4999999999999996,0.3749999999999999,0.3,-132.38,-44.25,-176.62,997.88,60.0
1.5999999999999996,0.3999999999999999,0.1,-25.0,27.5,2.5,1027.5,80.0
1.5999999999999996,0.3999999999999999,0.15,52.0,13.25,65.25,986.75,80.0
1.5999999999999996,0.3999999999999999,0.2,42.0,-1.0,41.0,1011.0,80.0
1.5999999999999996,0.3999999999999999,0.25,32.0,-15.25,16.75,1035.25,80.0
1.5999999999999996,0.3999999999999999,0.3,31.5,58.0,89.5,988.5,80.0
1.6999999999999995,0.4249999999999999,0.1,45.88,-14.38,31.5,1043.75,90.0
1.6999999999999995,0.4249999999999999,0.15,35.88,-26.88,9.0,1066.25,80.0
1.6999999999999995,0.4249999999999999,0.2,25.88,-39.38,-13.5,1088.75,80.0
1.6999999999999995,0.4249999999999999,0.25,15.88,-51.88,-36.0,1111.25,80.0
1.6999999999999995,0.4249999999999999,0.3,5.88,-64.38,-58.5,1133.75,80.0
1.7999999999999998,0.4499999999999999,0.1,-25.0,83.5,58.5,1102.5,80.0
1.7999999999999998,0.4499999999999999,0.15,62.25,73.5,135.75,1050.0,80.0
1.7999999999999998,0.4499999999999999,0.2,52.25,63.5,115.75,1070.0,80.0
1.7999999999999998,0.4499999999999999,0.25,42.25,53.5,95.75,1090.0,70.0
1.7999999999999998,0.4499999999999999,0.3,32.25,43.5,75.75,1110.0,70.0
1.9,0.4749999999999998,0.1,172.38,167.88,340.25,1015.88,90.0
1.9,0.4749999999999998,0.15,162.38,160.38,322.75,1033.38,90.0
1.9,0.4749999999999998,0.2,152.38,152.88,305.25,1050.88,90.0
1.9,0.4749999999999998,0.25,252.25,145.38,397.62,984.62,70.0
1.9,0.4749999999999998,0.3,244.75,137.88,382.62,999.62,70.0
2.0,0.4999999999999999,0.1,32.5,252.5,285.0,1092.5,80.0
2.0,0.4999999999999999,0.15,22.5,270.0,292.5,1110.0,80.0
2.0,0.4999999999999999,0.2,12.5,262.5,275.0,1127.5,80.0
2.0,0.4999999999999999,0.25,2.5,255.0,257.5,1145.0,80.0
2.0,0.4999999999999999,0.3,-7.5,247.5,240.0,1162.5,70.0
0.4,0.1,0.1,141.5,145.0,286.5,243.0,70.0
0.4,0.1,0.15,132.25,136.5,268.75,260.75,70.0
0.4,0.1,0.2,123.0,162.0,285.0,257.0,70.0
0.4,0.1,0.25,113.75,157.75,271.5,270.5,70.0
0.4,0.1,0.3,104.5,153.5,258.0,284.0,70.0
0.5,0.125,0.1,175.88,200.5,376.38,364.88,60.0
0.5,0.125,0.15,164.12,187.0,351.12,390.12,60.0
0.5,0.125,0.2,152.38,173.5,325.88,415.38,60.0
0.5,0.125,0.25,140.62,160.0,300.62,440.62,60.0
0.5,0.125,0.3,169.5,191.38,360.88,393.5,70.0
0.6,0.15,0.1,191.25,247.25,438.5,394.0,70.0
0.6,0.15,0.15,177.75,281.25,459.0,389.25,80.0
0.6,0.15,0.2,164.25,272.0,436.25,412.0,80.0
0.6,0.15,0.25,150.75,262.75,413.5,434.75,80.0
0.6,0.15,0.3,137.25,253.5,390.75,457.5,80.0
0.7,0.175,0.1,-17.12,-33.75,-50.88,488.38,60.0
0.7,0.175,0.15,-31.38,-46.25,-77.62,515.12,60.0
0.7,0.175,0.2,-45.62,-58.75,-104.38,541.88,60.0
0.7,0.175,0.25,-59.88,-14.12,-74.0,529.88,60.0
0.7,0.175,0.3,-74.12,-24.12,-98.25,554.12,60.0
0.7999999999999999,0.1999999999999999,0.1,-68.5,-130.0,-198.5,543.5,60.0
0.7999999999999999,0.1999999999999999,0.15,-72.75,-142.5,-215.25,570.25,50.0
0.7999999999999999,0.1999999999999999,0.2,-87.0,-155.0,-242.0,597.0,50.0
0.7999999999999999,0.1999999999999999,0.25,-101.25,-167.5,-268.75,623.75,50.0
0.7999999999999999,0.1999999999999999,0.3,-115.5,-177.5,-293.0,648.0,50.0
0.8999999999999999,0.2249999999999999,0.1,-70.0,-90.38,-160.38,604.75,50.0
0.8999999999999999,0.2249999999999999,0.15,-82.5,-104.62,-187.12,631.5,50.0
0.8999999999999999,0.2249999999999999,0.2,-95.0,-118.88,-213.88,658.25,50.0
0.8999999999999999,0.2249999999999999,0.25,-107.5,-133.12,-240.62,685.0,50.0
0.8999999999999999,0.2249999999999999,0.3,-120.0,-147.38,-267.38,711.75,50.0
1.0,0.2499999999999999,0.1,21.5,-28.5,-7.0,614.5,80.0
1.0,0.2499999999999999,0.15,9.75,-42.75,-33.0,640.5,70.0
1.0,0.2499999999999999,0.2,-2.0,-57.0,-59.0,666.5,70.0
1.0,0.2499999999999999,0.25,-13.75,-71.25,-85.0,692.5,70.0
